z_nm,e1_nm_minus_half,e2_nm_minus_half,h1_nm_minus_half,h2_nm_minus_half
12.9,0.4504774805823627,-0.041825418039113806,0.50030808554599304,0.096060195553774569
12.949999999999999,0.4499154328929727,-0.037808458195628829,0.49921610436947295,0.11523443016401068
13,0.44923666569839271,-0.033761766074568843,0.49792596804815292,0.13422790031262077
13.050000000000001,0.44844135508809269,-0.029688523963155862,0.49643818867921297,0.15301081156750088
13.1,0.44752970738586267,-0.025591935027317884,0.49475335681076288,0.171553699793351
13.15,0.44650195909631268,-0.021475220792743898,0.49287214120750289,0.1898274773711211
13.199999999999999,0.44535837684347268,-0.017341618611501922,0.49079528858521287,0.20780347882677122
13.25,0.44409925730167266,-0.013194379116210939,0.4885236233144129,0.22545350579788134
13.300000000000001,0.44272492711854267,-0.0090367636637651589,0.48605804709309286,0.24274987126747141
13.35,0.44123574283027267,-0.0048720417706323771,0.48339953858883283,0.25966544299577154
13.4,0.43963209076915261,-0.00070348854172994676,0.48054915305030282,0.27617368608157161
13.449999999999999,0.4379143869632926,0.0034656179050922839,0.47750802188845282,0.29224870458677171
13.5,0.43608307702876259,0.0076319990169381648,0.47427735222736278,0.30786528215838183
13.550000000000001,0.43413863605392261,0.011792378384093945,0.47085842642513276,0.32299892158465188
13.6,0.4320815684762026,0.015943484316569927,0.46725260156486276,0.33762588322302201
13.65,0.42991240795126257,0.020082052416936905,0.46346130891598269,0.35172322223970204
13.699999999999999,0.42763171721449256,0.024204828147413884,0.45948605336612269,0.36526882460250215
13.75,0.42524008793508256,0.028308569389221869,0.45532841282379266,0.3782414417704022
13.800000000000001,0.42273814056249254,0.03239004899215385,0.45099003759205264,0.39062072402538228
13.85,0.42012652416548252,0.036446057312380833,0.44647264971345263,0.40238725239440237
13.9,0.4174059162637625,0.040473404736495813,0.44177804228649259,0.41352256911132246
13.949999999999999,0.41457702265223251,0.044468924189794791,0.43690807875389254,0.42400920657091251
14,0.41164057721781244,0.048429473626843772,0.43186469216292256,0.43383071472982254
14.050000000000001,0.40859734174914242,0.05235193850235776,0.42664988439812251,0.44297168691113259
14.1,0.40544810573889245,0.056233234220455737,0.42126572538667251,0.45141778397234267
14.15,0.4021936861789624,0.06007030856035972,0.41571435227680242,0.45915575679869269
14.199999999999999,0.39883492734856241,0.063860144076640715,0.40999796858946241,0.46617346708665269
14.25,0.39537270059515239,0.067599760472114676,0.40411884334366238,0.47245990638484275
14.300000000000001,0.39180790410838234,0.071286216941521666,0.39807931015586234,0.47800521336262281
14.35,0.38814146268714234,0.074916614484155652,0.39188176631364235,0.48280068927928282
14.4,0.38437432749956235,0.078488098183615643,0.38552867182420225,0.48683881162942289
14.449999999999999,0.38050747583631228,0.08199785945288561,0.37902254843781225,0.49011324594329286
