wavelength_nm,C_m1_n1_l1_Re_pm_per_V,C_m1_n1_l1_Im_pm_per_V,C_m1_n1_l2_Re_pm_per_V,C_m1_n1_l2_Im_pm_per_V,V_m1_n1_l1_Re_pm_per_V,V_m1_n1_l1_Im_pm_per_V,V_m1_n1_l2_Re_pm_per_V,V_m1_n1_l2_Im_pm_per_V,C_m1_n2_l1_Re_pm_per_V,C_m1_n2_l1_Im_pm_per_V,C_m1_n2_l2_Re_pm_per_V,C_m1_n2_l2_Im_pm_per_V,V_m1_n2_l1_Re_pm_per_V,V_m1_n2_l1_Im_pm_per_V,V_m1_n2_l2_Re_pm_per_V,V_m1_n2_l2_Im_pm_per_V,C_m2_n1_l1_Re_pm_per_V,C_m2_n1_l1_Im_pm_per_V,C_m2_n1_l2_Re_pm_per_V,C_m2_n1_l2_Im_pm_per_V,V_m2_n1_l1_Re_pm_per_V,V_m2_n1_l1_Im_pm_per_V,V_m2_n1_l2_Re_pm_per_V,V_m2_n1_l2_Im_pm_per_V,C_m2_n2_l1_Re_pm_per_V,C_m2_n2_l1_Im_pm_per_V,C_m2_n2_l2_Re_pm_per_V,C_m2_n2_l2_Im_pm_per_V,V_m2_n2_l1_Re_pm_per_V,V_m2_n2_l1_Im_pm_per_V,V_m2_n2_l2_Re_pm_per_V,V_m2_n2_l2_Im_pm_per_V
1712,341.35283152631854,-20.19087898376462,-2.0634978564908395,0.11994679086296389,-339.39088561965377,20.074830693797214,-0.58401820093191925,0.034392207519364545,-1.1379901030704331,0.031444697680253368,1.559471968531047,-0.041939021609262835,-1.0572472263002788,0.028432645898667092,0.53431277008559652,-0.014292772639403196,0.064192185740827246,-0.0028332960519228804,0.11405501188428357,-0.00494026082822124,-0.47525112124579461,0.021074907810985529,-0.064220528294656964,0.0028345470273327417,0.071241772280811425,-0.0017866767609904411,28.662712307423632,-0.69920286879625371,0.49284193659604808,-0.012091877967984143,-19.552905941189987,0.47697676970516323
1713,338.17653613598492,-19.774766757440499,-2.0445215955293614,0.11747955149109721,-336.23284617789858,19.661110097492699,-0.57859982236267815,0.033684154471466478,-1.1332627333236502,0.031213325086669061,1.5530976545658732,-0.041631379234795617,-1.0529257470462496,0.028224079118589443,0.53213535521288502,-0.014187949072264313,0.063749372295314466,-0.0027941663244234315,0.11327756540369902,-0.0048721354801281314,-0.471963560005982,0.020783761597600422,-0.063777519335254579,0.0027954000230200004,0.07097513596484506,-0.0017750179317713752,28.557187896693087,-0.69465566531244249,0.49102160198770101,-0.012013219039629453,-19.480920120190788,0.47387479383278946
1714,335.06959961801698,-19.373946691450509,-2.0259580324261819,0.11510287583703326,-333.14376696422323,19.262593768912062,-0.57329958178620188,0.03300209212727219,-1.1285769823723215,0.030984865503635474,1.5467791877403478,-0.041327608096359242,-1.0486421294753292,0.028018136850935557,0.52997700408564996,-0.014084444707392335,0.063313314124351192,-0.0027559674593431748,0.11251193523144366,-0.0048056295215710759,-0.46872619705042584,0.020499544326448939,-0.063341268633034742,0.0027571842921269149,0.070710620108538125,-0.0017634897364082372,28.45249861968917,-0.69015939320626374,0.48921568401771487,-0.011935440940810838,-19.409504004215645,0.47080756193110607
1715,332.02950237682296,-18.98760244971114,-2.0077922100352175,0.1128119333327238,-330.12114286456318,18.878470063912509,-0.56811319352727696,0.032344634549210924,-1.1239322950164294,0.030759267586628131,1.5405158250613999,-0.041027639993986599,-1.0443958698738391,0.027814772859397596,0.52783746316923552,-0.013982236304713095,0.062883847516255142,-0.0027186679885455463,0.11175783563063195,-0.0047406882462467884,-0.46553781491832791,0.020222021630222319,-0.062911612404032063,0.0027198683526229047,0.070448199334847916,-0.0017520901330734815,28.34863450768022,-0.68571325660409665,0.48742401054907369,-0.011858529909301984,-19.338650792872837,0.46777453107724182
1716,329.05385509471159,-18.614974736648719,-1.9900099435015171,0.11060223076277283,-327.16259829397364,18.507984051017267,-0.56303659324302735,0.031710492552392354,-1.1193281260941301,0.030536481156986931,1.5343068369434487,-0.040731408275353063,-1.0401864736177335,0.027613941956895101,0.52571648350269651,-0.013881301151456416,0.062460814282349189,-0.0026822378236762093,0.11101499048977628,-0.0046772593452382326,-0.46239723725178827,0.019950969424089054,-0.062488392389724985,0.0026834221028688293,0.070187848675875297,-0.0017408171208869287,28.245585752374858,-0.68131647558738351,0.48564641221570504,-0.011782472458761692,-19.268353795218474,0.46477516923242679
1717,326.14039001570779,-18.255356400139039,-1.972597768634972,0.10846958331165227,-324.265878530544,18.150432642501489,-0.55806592312888381,0.031098465404199003,-1.1147639402512015,0.030316457169464562,1.5281515069009519,-0.040438847792726364,-1.0360134549641684,0.027415599976389021,0.52361382059395556,-0.013781617047491779,0.062044061517357522,-0.0026466481819610857,0.1102831329056401,-0.0046152927781414315,-0.45930332701138693,0.019686173352403715,-0.062071455617325882,0.002647816747382248,0.069929543564529156,-0.0017296687389129993,28.14334270265768,-0.67696828580206958,0.48388272236609337,-0.011707255371980181,-19.198606427529811,0.46180895497556185
1718,323.28695293894378,-17.908088030072182,-1.9555428944847042,0.10641008854054507,-321.42884175480458,17.805160218254446,-0.55319751832802166,0.030507433363467867,-1.11023921171694,0.030099147680845512,1.5220491312495468,-0.040149894861336077,-1.0318763368488824,0.027219703742658377,0.52152923431788079,-0.013683162291147374,0.061633441372489162,-0.0026118715167182784,0.10956200478816319,-0.0045547406523767367,-0.45625498478632159,0.019427428270583937,-0.06166065417276459,0.0026130247273186739,0.069673259826396355,-0.0017186430651869387,28.041895861405468,-0.67266793807933178,0.48213277700828611,-0.011632865694320774,-19.129402211133254,0.45887537724449268
1719,320.49149585419951,-17.572553995079854,-1.9388331597151065,0.10442010295420681,-318.64945172759752,17.471554685286126,-0.54842789442997975,0.029936350961964675,-1.1057534240862854,0.029884505819594669,1.5159990188154813,-0.039864487219108326,-1.02777465068921,0.027026211045002246,0.51946248881719381,-0.013585915665494027,0.061228810840418202,-0.0025778814522394345,0.10885135648608532,-0.0044955571100867104,-0.45325114719319204,0.019174537759584324,-0.061255844985573842,0.0025790196553241791,0.069418973671811227,-0.0017077382157690885,27.941235882381616,-0.66841469806722864,0.48039641475624517,-0.011559290727350168,-19.060734770285865,0.45597393508472828
1720,317.75207015944176,-17.248178867438273,-1.9224569924275576,0.1024962208624137,-315.92577104659728,17.149043923178176,-0.5437537359564899,0.029384240943506647,-1.1013060701079807,0.029672485756497374,1.5100004906530846,-0.039582563987714571,-1.0237079361925385,0.026835080610832659,0.51741335240611974,-0.013489856425076665,0.060830031551427542,-0.0025446527227245713,0.10815094643199108,-0.0044376982220720894,-0.45029078535797062,0.018927313670608962,-0.060856889624942456,0.0025457762544432608,0.069166661688119954,-0.0016969523438262937,27.84135356720639,-0.66420784587290826,0.47867347677751521,-0.011486518022651581,-18.99259783010859,0.45310413740536742
1721,315.06682040657807,-16.93442419255744,-1.9064033731094547,0.10063525527837348,-313.2559549280096,16.837092572140666,-0.53917188574334207,0.028850188786919827,-1.0968966514785539,0.029463042676251931,1.5040528797699932,-0.039304065634883707,-1.0196757411700239,0.026646272080124038,0.51538159747667833,-0.013394964283075973,0.060436969580031426,-0.0025121611149799316,0.10746054080558873,-0.00438112188826165,-0.44737290347605663,0.018685575697895074,-0.060463654106253102,0.0025132703007913902,0.068916300832132474,-0.001686283638739489,27.742239862401011,-0.66004667571501452,0.47696380674216288,-0.011414535375814088,-18.924985214569737,0.45026550274197902
1722,312.43397852729282,-16.630785564965553,-1.8906618004257538,0.098834220628964992,-310.63824546559897,16.53519912580256,-0.5346793351366923,0.028333337748323435,-1.0925246786419427,0.0292561327499802,1.4981555308598877,-0.039028933937930582,-1.0156776213554009,0.02645974598068733,0.51336700040753769,-0.013301219398884418,0.060049495261443618,-0.0024803834146121242,0.10677991321411878,-0.0043257877442529945,-0.44449653744568812,0.018449150977576951,-0.060076008707469084,0.0024814785697254093,0.068667868422757572,-0.0016757303252366502,27.643885856503086,-0.65593049558596495,0.47526725077295012,-0.011343330820592754,-18.857890844517289,0.44745755902621781
1723,309.85185849582837,-16.336789977426051,-1.8752222595976409,0.097090317079620056,-308.07096632414169,16.242893295564844,-0.53027321493066026,0.027832884366238327,-1.0881896705945826,0.029051713108621272,1.4923078000425161,-0.038757111948456401,-1.0117131402287274,0.026275463704238521,0.51136934147534996,-0.01320860236608119,0.05966748301730166,-0.0024492973554731284,0.10610884438886854,-0.0042716570734981484,-0.44166075357031842,0.018217873710798291,-0.059693827794781718,0.0024503787852661993,0.068421342133816496,-0.0016652906625502773,27.546282777251932,-0.65185862692378049,0.47358365739671565,-0.011272892623233938,-18.791308735758722,0.44467984336195543
1724,307.31885138995375,-16.051993413904427,-1.8600751931389614,0.095400916300766983,-305.55251782878366,15.959733617401779,-0.52595078698051756,0.027348074379923749,-1.0838911546957744,0.028849741817175815,1.4865090546107418,-0.038488543958176108,-1.0077818688449016,0.026093387483231284,0.50938840476848668,-0.013117094200791077,0.059290811190095653,-0.0024188815721300039,0.10544712189683383,-0.004218692724741362,-0.43886464732584674,0.017991584809385751,-0.05931698965696619,0.0024199495725474138,0.068176699987028674,-0.0016549629435985904,27.449421988841323,-0.64783040429314898,0.47191287749692062,-0.011203209276960278,-18.725232997186982,0.44193190180771125
1725,304.8334208152923,-15.775978660630425,-1.8452114737442673,0.09376354852361414,-303.08137241566737,15.685305275504369,-0.52170943643240553,0.026878199017320702,-1.079628666483164,0.028650177849768758,1.4807586727844029,-0.038223175465831691,-1.0038833856667839,0.025913480368425675,0.5074239781030887,-0.01302667633041316,0.058919361885789903,-0.0023891155551510131,0.10479453986663644,-0.00416685903434761,-0.43610734218888464,0.017770131562528879,-0.058945376347933405,0.0023901704130818622,0.067933920345165544,-0.0016447454941896651,27.353294989237817,-0.64384517507541772,0.47025476426732749,-0.011134269496610063,-18.659657828951087,0.43921328916517383
1726,302.39409866165414,-15.508353312561693,-1.8306223791428649,0.092175890751130501,-300.6560704126544,15.419218120201803,-0.51754666451641695,0.02642259161416027,-1.0754017494931787,0.028452981065501752,1.4750560434707782,-0.037960953145151799,-1.0000172764028086,0.025735706207166458,0.50547585294137642,-0.012937330582705785,0.05855302082416023,-0.0023599796090161616,0.10415089872786967,-0.0041161217531883289,-0.43338798852250748,0.01755336732303394,-0.05857887353700135,0.0023610216026534502,0.067692981905367183,-0.0016346366722477981,27.257893407563142,-0.63990229916724306,0.46860917316678424,-0.011066062213426377,-18.594577520670487,0.43652356877362697
1727,299.99948116308332,-15.248747955207666,-1.8162995687514401,0.090635756005766177,-298.27521612201815,15.16110486023549,-0.51346008185506042,0.025980624530289077,-1.0712099550862537,0.028258112185064951,1.4694005660314351,-0.037701824813819083,-0.99618313384891399,0.025560029622344375,0.50354382431212941,-0.012849039175214818,0.058191677196400733,-0.0023314548124746849,0.10351600496309364,-0.0040664479777764353,-0.43070576251615933,0.017341151211827336,-0.058217370366439217,0.0023324842116571789,0.067453863692618438,-0.001624634867061352,27.163209001538487,-0.63600114868760327,0.46697596187508106,-0.010998576569990816,-18.529986449691549,0.4338623123100831
1728,297.64822523609593,-14.99681450408727,-1.8022350619741185,0.089141083509131469,-295.93747417972764,14.91061941176083,-0.509447402243832,0.025551706333181809,-1.067052842276708,0.028065532768081512,1.4637916500552561,-0.037445739403408597,-0.99238055773467215,0.025386415992015691,0.50162769073327784,-0.012761784705032536,0.05783522352958384,-0.0023035229811857539,0.10288967087175759,-0.0040178060853662788,-0.42805986517660977,0.017133347839486928,-0.057860759315867205,0.0023045400477233516,0.067216545053378221,-0.0016147384985514138,27.069233654989137,-0.63214110769291143,0.46535499024984722,-0.010931801915297345,-18.465879079385431,0.43122909959494171
1729,295.33904507301997,-14.752224686109699,-1.7884212180133539,0.087689929700766403,-293.6415661683676,14.667435388456317,-0.50550643686473129,0.025135279222024697,-1.0629299775671084,0.027875205191157711,1.458228715137474,-0.037192646930262002,-0.98860915457347609,0.025214831429656592,0.49972725413653968,-0.012675550138875344,0.05748355555758481,-0.002276166632490959,0.10227171434537354,-0.0039701656727556657,-0.42544952136706693,0.016929827043671349,-0.057508936073124378,0.0022771716204745005,0.066981005649359271,-0.0016049460165605822,26.975959375407783,-0.62832157189997417,0.46374612028446083,-0.01086572779996175,-18.402249957485672,0.42862351840299817
1730,293.07070896955025,-14.514668648930703,-1.7748507170679353,0.086280460013556257,-291.38626746292766,14.43124471887266,-0.50163508889729225,0.024730816668739792,-1.0588409347870067,0.027687092626613837,1.4527111906645067,-0.036942498467264842,-0.98486853751667636,0.025045242765029199,0.49784231979403465,-0.012590318803468935,0.057136572098107956,-0.0022493689521785286,0.10166195865330881,-0.0039234974985467687,-0.42287397889174344,0.016730463641402377,-0.057161799411240319,0.0022503621082749334,0.066747225451453743,-0.0015952559001612921,26.883378291574893,-0.6245419484165462,0.46214921606694787,-0.010800343971562496,-18.339093714465037,0.42604516427963646
1731,290.84203636756081,-14.283853685878691,-1.7615165428059145,0.084910941332458162,-289.17040429061024,14.201756378687485,-0.49783134849498384,0.024337821254931145,-1.0547852949358771,0.02750115902187034,1.4472385156044021,-0.03669524611649224,-0.98115832621150756,0.024877617525636938,0.49597269624681301,-0.012506074376229375,0.056794174935472633,-0.0022231137631094451,0.101060232238604,-0.0038777734286405494,-0.42033250762332081,0.016535137195231718,-0.056819251071169627,0.0022240953268429947,0.066515184733799679,-0.0015856666569829582,26.791482651234251,-0.62080165547922617,0.46056414373983134,-0.010735640370108563,-18.276405061949742,0.42349364036202808
1732,288.65189509600657,-14.059503065402669,-1.7484119660108162,0.08357973507123112,-286.99285098759134,13.978695226880969,-0.49409328809784808,0.023955822686032326,-1.0507626460301722,0.027317369079467642,1.4418101383027679,-0.036450842982695478,-0.97747814666273991,0.024711923918749511,0.49411819523525335,-0.012422800876230428,0.056456268708844064,-0.0021973854955855466,0.10046636852326749,-0.0038329663847564868,-0.41782439867097371,0.016343731792397499,-0.056481195649973087,0.0021983556996060913,0.066284864067986671,-0.0015761768225574897,26.700264818823001,-0.61710012219849197,0.45899077146092182,-0.010671607123630694,-18.214178791170951,0.42096855720520371
1733,286.49919879427227,-13.841354955179785,-1.7355305293085168,0.082285290808868844,-284.85252743717871,13.761800936027281,-0.49041905805484998,0.023584375965945047,-1.0467725829543233,0.027135688237695302,1.436425516283957,-0.036209243147596146,-0.97382763109789394,0.024548130813975735,0.4922786316312534,-0.012340482655446032,0.05612276080560711,-0.0021721691593479687,0.099880205722522708,-0.003789050295783726,-0.41534896358669815,0.016156135836137685,-0.056147540494144672,0.0021731282296867582,0.066056244317394291,-0.0015667849596824616,26.609717273253604,-0.61343678831062209,0.45742896936500732,-0.01060823454389175,-18.152409771451723,0.41846953261281916
1734,284.38290450377286,-13.629161432072461,-1.7228660328907435,0.081026140433654498,-282.74839667525498,13.550827007941963,-0.48680688253185361,0.023223059717238675,-1.0428147073156,0.02695608265181015,1.4310841160573917,-0.035970401644961854,-0.97020641783593653,0.024386207726365919,0.49045382337217114,-0.012259104390259038,0.055793561259607001,-0.0021474503171027286,0.099301586667526226,-0.0037460000517845469,-0.41290553360788784,0.015972241848390471,-0.055818195597807228,0.0021483984734165648,0.06582930663166188,-0.001557489657801478,26.519832605747101,-0.60981110393630555,0.45587860952642761,-0.010545513122212736,-18.091092948728889,0.41599619147248706
1735,282.30201041485191,-13.422687570047074,-1.710412521158504,0.079800892748205371,-280.67946265012375,13.345539866842911,-0.48325505568324406,0.022871474633543738,-1.0388886273026861,0.026778519175822246,1.4257854129288519,-0.035734274436434781,-0.96661415115934235,0.024226124800024885,0.48864359139645924,-0.012178651073226153,0.055468582653992897,-0.0021232150594774164,0.098730358636098678,-0.0037037914604833447,-0.41049345893419337,0.015791946283165305,-0.05549307350551299,0.0021241525152817455,0.065604032441284724,-0.001548289532401157,26.430603517715969,-0.60622252934572707,0.45433956592250568,-0.010483433525410745,-18.030223344108851,0.41354816559552365
1736,280.25555375717892,-13.22171059898478,-1.6981642702155988,0.078608228493715515,-278.64476812503574,13.145718022995904,-0.47976193806719269,0.022529242052158185,-1.0349939575478841,0.026602965344829123,1.4205288908165843,-0.035500818388087434,-0.96305048118942538,0.024067852792217823,0.48684775958094523,-0.012099108005090804,0.055147740028420246,-0.0020994499813199448,0.098166373191043849,-0.003662401206086522,-0.40811210803684073,0.015615149349920102,-0.055172089219405175,0.0021003769442114804,0.065380403452333924,-0.0015391832244242424,26.342022818695401,-0.60267053472992993,0.45281171439781548,-0.010421986591845575,-17.969796052456292,0.41112509356098004
1737,278.24260882286427,-13.02601912803628,-1.686115776148351,0.077446895755865858,-276.643392712663,12.951151300533239,-0.47632595328624983,0.022196002636107649,-1.0311303189928087,0.026429389357878637,1.4153140420720707,-0.035269991247679468,-0.95951506376483009,0.023911363057951517,0.4850661546796961,-0.012020460787034663,0.054830950790379668,-0.0020761421592563256,0.097609486025650533,-0.0036218068102891426,-0.4057608669986838,0.015441754846325541,-0.054855160110507589,0.0020770588311257721,0.065158401641296063,-0.0015301693996983094,26.254083424321344,-0.59915459997825382,0.45129493262925846,-0.010361163327571305,-17.909806241014895,0.40872662056381426
1738,276.26228511245455,-12.835412427816108,-1.6742617440333234,0.076315705718677518,-274.67445103175061,12.761640123773674,-0.47294558483659566,0.021871415155991062,-1.0272973387575031,0.026257760061343217,1.4101403673053563,-0.035041751622592772,-0.95600756032311063,0.023756627535015503,0.48329860626444449,-0.011942695313160242,0.054518134630438121,-0.0020532791304306314,0.097059556816006448,-0.003581986595334864,-0.40343913888339156,0.015271669999843068,-0.054542205833928485,0.0020541857076660079,0.064938009250030751,-0.0015212467483796538,26.166778354354751,-0.59567421446168334,0.44978910009193729,-0.010300954902590056,-17.850249148059547,0.40635239826710023
1739,274.31372559477524,-12.649699766297372,-1.6625970776195564,0.075213528735925586,-272.73709097696297,12.576994856934077,-0.46961937315060898,0.021555155362900792,-1.0234946500128299,0.026088046932786296,1.4050073752147405,-0.034816058958419487,-0.95252763778526761,0.023603618729465575,0.48154494666649267,-0.011865797763195851,0.054209213441185816,-0.0020308488723550741,0.096516449079762756,-0.0035429196490041085,-0.40114634313222908,0.015104805317579132,-0.054233148247771541,0.0020317455460361518,0.064719208780840573,-0.0015124139844118058,26.080100730749798,-0.59222887682189063,0.44829409802579023,-0.010241352647204357,-17.79112008157847,0.40400208465811716
1740,272.39610507239803,-12.468699793778264,-1.651116869636565,0.074139290692748244,-270.83049209374315,12.397035192630968,-0.46634591281880061,0.021246914944571753,-1.019721891856086,0.025920220065305869,1.3999145824207668,-0.034592873518182708,-0.94907496844320616,0.02345230970153659,0.47980501092009281,-0.011789754595416134,0.053904111239700861,-0.0020088397838036909,0.095980030041023678,-0.0035045857914148756,-0.3988819149870359,0.014941074443919655,-0.053927911335566438,0.0020097267398879975,0.064501982991653425,-0.0015036698449983231,25.994043775766109,-0.58881809476584346,0.44680980940298304,-0.010182348048465597,-17.732414417985517,0.40167534390823628
1741,270.50862864513482,-12.292239972738283,-1.639816392683195,0.073091969632724352,-268.95386405063954,12.221589585013596,-0.4631238499782247,0.020946400557669834,-1.0159787091897063,0.025754250152337236,1.3948615133043245,-0.034372156362166374,-0.94564922984997335,0.023302674051967988,0.47807863670722361,-0.01171455253977001,0.053602754093348595,-0.0019872406666870865,0.09545017050104207,-0.0034669655435276172,-0.3966453049380354,0.014780394025477947,-0.053626421132035314,0.0019881180861878907,0.064286314891311133,-0.0014950130900893432,25.908600810122607,-0.58544138486576625,0.44533611889602531,-0.010123932746715145,-17.674127600860718,0.39937184623646149
1742,268.65053026463931,-12.120156048807649,-1.6286910906562864,0.072070592628092428,-267.10644520221518,12.050494723774051,-0.45995187985561897,0.020653332929817692,-1.0122647526029982,0.025590108472900726,1.3898476998488023,-0.034153869328335237,-0.94225010471274395,0.023154685908729565,0.47636566430374666,-0.011640178591209671,0.05330507004874898,-0.0019660407088503335,0.094926744714430689,-0.0034300400972536991,-0.39443597819523302,0.014622683582924664,-0.053328605652028675,0.0019669087680070497,0.064072187734964869,-0.0014864425018815538,25.823765251193006,-0.58209827236432887,0.44387291284660002,-0.010066098532215821,-17.6162551397193,0.39709126777653386
1743,266.82107137371867,-11.952291559429375,-1.6177365706812932,0.071074232872886417,-265.2875012361784,11.883595045633276,-0.45682874445441707,0.020367446025559236,-1.008579678256784,0.025427766877278088,1.3848726814861041,-0.033937975013323629,-0.93887728078843213,0.023008319914132672,0.47466593652688721,-0.011566620003213363,0.053010989063749854,-0.0019452294677396868,0.094409630270608044,-0.003393791287072978,-0.39225341418219806,0.014467865389294031,-0.053034394822469043,0.0019460883381810703,0.063859585019570925,-0.0014779568843311115,25.739530611240887,-0.57878829098488027,0.4424200792350807,-0.01000883734187061,-17.558792608807764,0.39483329044747678
1744,265.01953962449954,-11.788497377117327,-1.6069485955101823,0.070102006980678963,-263.49632389891855,11.720742280224332,-0.45375323037569926,0.020088486271012299,-1.0049231477709057,0.025267197773104294,1.3799360049464882,-0.03372443675397515,-0.9355304507818839,0.022863551212315071,0.47297929868401034,-0.011493864281495738,0.052720442942258534,-0.0019247968548876551,0.093898707980220597,-0.0033582015630729276,-0.3900971060511253,0.01431586435439043,-0.052743720417153236,0.0019256467037881298,0.063648490479487951,-0.0014695550626791774,25.655890495694123,-0.57551098274659018,0.44097750765072807,-0.0099521412560262847,-17.501735645926672,0.39259760182749315
1745,263.24524767004192,-11.628631284498924,-1.5963230763545684,0.069153072470309038,-261.73222979406341,11.561795027577542,-0.45072416676389659,0.019816211832443368,-1.0012948281144716,0.025108374111859975,1.3750372241120623,-0.033513218609413788,-0.93220931224655779,0.022720355437086032,0.47130559852264886,-0.011421899177899295,0.052433365271787796,-0.0019047331211690271,0.093393861766291886,-0.0033232539653270028,-0.38796656021810882,0.014166607914941651,-0.052456515994271188,0.0019055741113985221,0.063438888082169742,-0.0014612358829896581,25.57283860145704,-0.57226589778434844,0.43954508926253666,-0.0098960024953592234,-17.445079951279276,0.39038389503110416
1746,261.49753202443065,-11.4725575785908,-1.5858560661246741,0.068226625424506637,-259.99455924912303,11.406618364670567,-0.44774042336881786,0.019550391944437348,-0.99769439149879391,0.024951269375751702,1.3701758998738569,-0.03330428534362969,-0.92891356748762455,0.02257870870012018,0.4696446861817537,-0.01135071268446107,0.052149691363584397,-0.0018850288427837707,0.092894978559869348,-0.0032889320995356749,-0.38586129591764384,0.014020025930170092,-0.052172716836507906,0.0018858611330513557,0.063230762023953613,-0.0014529982116988013,25.490368715259784,-0.56905259417328113,0.43812271679072601,-0.0098404134178411724,-17.388821286345536,0.38819186858943999
1747,259.77575198675089,-11.320146701985861,-1.5755437530468823,0.067321898307687755,-258.28267524564922,11.255083478735314,-0.44480090871620209,0.019290806283726581,-0.99412151527291759,0.024795857564966741,1.3653515999923704,-0.033097602408561258,-0.9256429234674266,0.022438587579488238,0.46799641414411736,-0.011280293027648573,0.051869358195212961,-0.001865674907925417,0.092401948199946002,-0.0032552201138582445,-0.38378084477540625,0.013876050582473298,-0.051892259893601855,0.0018664986529170597,0.06302409672594024,-0.0014448409351762925,25.408474712043525,-0.56587063775774438,0.43671028447885041,-0.0097853665157823077,-17.332955472780501,0.38602122633358349
1748,258.07928862472033,-11.171274898840011,-1.5653824546348658,0.066438157930431258,-256.59596240871048,11.107067325221813,-0.44190456837961228,0.019037244385097369,-0.99057588182168732,0.024642113185290491,1.3605638989614768,-0.032893135927659092,-0.92239709171321138,0.022299969108513857,0.46636063718995879,-0.011210628662759542,0.051592304355477271,-0.0018466625040963207,0.09191466333745367,-0.0032221026768684121,-0.3817247503984374,0.013734616282925927,-0.05161508372724221,0.001847477854607035,0.062818876829963427,-0.001436762959297528,25.327150553380967,-0.56271960198467119,0.4353076880665176,-0.0097308544129496681,-17.277478391336835,0.38387167728088378
1749,256.40754381405952,-11.025823893732685,-1.5553686119910695,0.065574703549251323,-254.93382605178249,10.962452308504618,-0.43905038334703161,0.018789505096108914,-0.98705717846626395,0.024490011236074284,1.355812377875617,-0.032690852679914013,-0.91917578822709312,0.022162830764945577,0.46473721235161669,-0.011141708268480115,0.051318469991566043,-0.0018279831060335542,0.091433019343129876,-0.003189564956570677,-0.379692567981888,0.013595659581332933,-0.051341128458191033,0.0018287902090942255,0.062615087194647326,-0.0014287632090267122,25.246390285931,-0.5595990677411351,0.43391482476269844,-0.0096768698617584747,-17.222385980810632,0.38174293552414795
1750,254.7599393299883,-10.883680591645359,-1.5454987844171431,0.064730865091282022,-253.29569127346656,10.821125983585581,-0.43623736847601358,0.018547396067646483,-0.98356509736702669,0.024339527198542026,1.3510966243001596,-0.032490720084335012,-0.91597873339816627,0.0220271504604336,0.46312599886932815,-0.011073520741596057,0.051047796758317124,-0.0018096284642115463,0.090956914219074231,-0.0031575926004186287,-0.37768386393153192,0.013459119080581172,-0.051070335715525293,0.0018104274632106735,0.06241271289154874,-0.0014208406280104787,25.166188039926599,-0.55650862319601024,0.43253159321961193,-0.0096234057405342587,-17.167674237009969,0.37963472012362409
1751,253.13591598749929,-10.74473679745428,-1.5357696443135056,0.063906001494390283,-251.68100210270498,10.682980777198946,-0.43346457103171571,0.018310733277589308,-0.98009933542879224,0.024190637024425029,1.3464162321448601,-0.032292706184862442,-0.91280565191671492,0.021892906530301605,0.4615268581480646,-0.011006055191852354,0.050780227769500377,-0.0017915905938896885,0.0904862485138207,-0.0031261717162800774,-0.37569821550131033,0.013324935355052678,-0.050802648587898014,0.0017923816286902969,0.062211739201382441,-0.0014129941781817292,25.086538027695468,-0.55344786364561427,0.43115789350717232,-0.0095704550508439023,-17.113339211745568,0.37754675500170515
1752,251.53493282731179,-10.608888953471556,-1.5261779723496831,0.063099499154049221,-250.089220689413,10.547913726860846,-0.43073106930254484,0.018079340585106789,-0.97665959420829584,0.024043317124914105,1.341770801540324,-0.032096779635702247,-0.90965627269046179,0.02176007772360411,0.4599396537153897,-0.010939300936956196,0.050515707551024164,-0.0017738617646751397,0.090020925240760274,-0.0030952888542971593,-0.37373521044519165,0.013193050872877274,-0.050538011576724294,0.0017746449717270817,0.062012151610327755,-0.001405222839373392,25.007434542212209,-0.55041639136321152,0.4297936270879828,-0.0095180109148934183,-17.059377011843299,0.37547876884026338
1753,249.95646634462955,-10.476037893692881,-1.5167206528883759,0.062310770469037283,-248.51982653766947,10.415826236529551,-0.42803597128854193,0.017853049313307726,-0.97324557982385218,0.023897544359918775,1.3371599387173916,-0.031902909687067577,-0.90653032876279516,0.021628643193459862,0.45836425118031521,-0.010873247497718713,0.050254181995975443,-0.0017564344905728079,0.089560849799757661,-0.003064930989592905,-0.37179444668268447,0.013063409921816196,-0.050276370551201446,0.0017572100030206683,0.061813935806413624,-0.0013975256089418071,24.928871955681412,-0.54741381545226975,0.42843869679286584,-0.0094660665729906224,-17.00578379817749,0.37343049498054509
1754,248.40000975803849,-10.34608861352333,-1.5073946696474831,0.061539252478697314,-246.97231577881732,10.286623847654742,-0.42537841345797278,0.017631697858158202,-0.9698570028671446,0.023753296027623494,1.3325832558893496,-0.031711066171314271,-0.90342755723291523,0.021498582487652552,0.45680051819312056,-0.010807884593330994,0.049995598321408749,-0.0017393015204963114,0.089105929901813805,-0.0030350855057786584,-0.36987553197736667,0.012935958538580743,-0.050017672705078974,0.0017400694682831298,0.061617077675980597,-0.0013899015013994647,24.850844718150743,-0.54443975170335579,0.42709300679690743,-0.0094146153810706831,-16.952555784724868,0.37140167132554969
