photon_energy_eV,chi2_real_pm_per_V,chi2_imag_pm_per_V,chi2_abs_real_pm_per_V,chi2_abs_pm_per_V,KK_real_pm_per_V,KK_imag_pm_per_V
-3.184900000000000020e+01,1.110199314878945048e-03,-2.501380036454719785e-07,1.110199314878945048e-03,1.110199343058128427e-03,1.226075731926884200e-03,1.501906154874873243e-03
-3.184799999999999898e+01,1.110266313149333665e-03,-2.501606152630286305e-07,1.110266313149333665e-03,1.110266341331911247e-03,1.226137584755236393e-03,1.501599400251330072e-03
-3.184700000000000131e+01,1.110333317485076229e-03,-2.501832296061699118e-07,1.110333317485076229e-03,1.110333345671048449e-03,1.226207910369853929e-03,1.497487585853346341e-03
-3.184600000000000009e+01,1.110400327886892219e-03,-2.502058466753080099e-07,1.110400327886892219e-03,1.110400356076259292e-03,1.226269775031229615e-03,1.497180548881061560e-03
-3.184499999999999886e+01,1.110467344355511084e-03,-2.502284664708513006e-07,1.110467344355511084e-03,1.110467372548273879e-03,1.226340126211302286e-03,1.493127560527860364e-03
-3.184400000000000119e+01,1.110534366891689165e-03,-2.502510889932125006e-07,1.110534366891689165e-03,1.110534395087848115e-03,1.226402002711818968e-03,1.492820244708655420e-03
-3.184299999999999997e+01,1.110601395496132928e-03,-2.502737142427998798e-07,1.110601395496132928e-03,1.110601423695688466e-03,1.226472379127810245e-03,1.488824581026458637e-03
-3.184199999999999875e+01,1.110668430169594809e-03,-2.502963422200309197e-07,1.110668430169594809e-03,1.110668458372547369e-03,1.226534267465647548e-03,1.488516989769706573e-03
-3.184100000000000108e+01,1.110735470912786911e-03,-2.503189729253084901e-07,1.110735470912786911e-03,1.110735499119137144e-03,1.226604668794562328e-03,1.484577206091965054e-03
-3.183999999999999986e+01,1.110802517726453865e-03,-2.503416063590476374e-07,1.110802517726453865e-03,1.110802545936202205e-03,1.226666568979983092e-03,1.484269342719720091e-03
-3.183899999999999864e+01,1.110869570611329894e-03,-2.503642425216573725e-07,1.110869570611329894e-03,1.110869598824477207e-03,1.226736994912821154e-03,1.480384048252491366e-03
-3.183800000000000097e+01,1.110936629568159192e-03,-2.503868814135524239e-07,1.110936629568159192e-03,1.110936657784705479e-03,1.226798906948621537e-03,1.480075916004741426e-03
-3.183699999999999974e+01,1.111003694597645624e-03,-2.504095230351444496e-07,1.111003694597645624e-03,1.111003722817591535e-03,1.226869357188044339e-03,1.476243771194765946e-03
-3.183599999999999852e+01,1.111070765700538157e-03,-2.504321673868419313e-07,1.111070765700538157e-03,1.111070793923884343e-03,1.226931281074488235e-03,1.475935373231073051e-03
-3.183500000000000085e+01,1.111137842877592697e-03,-2.504548144690561035e-07,1.111137842877592697e-03,1.111137871104339592e-03,1.227001755338106865e-03,1.472155087270221379e-03
-3.183399999999999963e+01,1.111204926129496194e-03,-2.504774642822010594e-07,1.111204926129496194e-03,1.111204954359644448e-03,1.227063691079743370e-03,1.471846426671841917e-03
-3.183299999999999841e+01,1.111272015457020600e-03,-2.505001168266848571e-07,1.111272015457020600e-03,1.111272043690570647e-03,1.227134189089596795e-03,1.468116755165431052e-03
-3.183200000000000074e+01,1.111339110860885826e-03,-2.505227721029261427e-07,1.111339110860885826e-03,1.111339139097838099e-03,1.227196136694710732e-03,1.467807834941539961e-03
-3.183099999999999952e+01,1.111406212341832598e-03,-2.505454301113332919e-07,1.111406212341832598e-03,1.111406240582187531e-03,1.227266658182064266e-03,1.464127577707748573e-03
-3.182999999999999829e+01,1.111473319900566515e-03,-2.505680908523128805e-07,1.111473319900566515e-03,1.111473348144324759e-03,1.227328617649967816e-03,1.463818400795773933e-03
-3.182900000000000063e+01,1.111540433537861264e-03,-2.505907543262832370e-07,1.111540433537861264e-03,1.111540461785023252e-03,1.227399162360328201e-03,1.460186399799374632e-03
-3.182799999999999940e+01,1.111607553254420275e-03,-2.506134205336531605e-07,1.111607553254420275e-03,1.111607581504986658e-03,1.227461133699880597e-03,1.459876969065976261e-03
-3.182700000000000173e+01,1.111674679051002923e-03,-2.506360894748381209e-07,1.111674679051002923e-03,1.111674707304974134e-03,1.227531701385615624e-03,1.456292106472394793e-03
-3.182600000000000051e+01,1.111741810928323915e-03,-2.506587611502458585e-07,1.111741810928323915e-03,1.111741839185700388e-03,1.227593684594381748e-03,1.455982424718777705e-03
-3.182499999999999929e+01,1.111808948887133951e-03,-2.506814355602945958e-07,1.111808948887133951e-03,1.111808977147916338e-03,1.227664275018417817e-03,1.452443621043563457e-03
-3.182400000000000162e+01,1.111876092928154244e-03,-2.507041127053919676e-07,1.111876092928154244e-03,1.111876121192342977e-03,1.227726270105930191e-03,1.452133691004927089e-03
-3.182300000000000040e+01,1.111943243052128556e-03,-2.507267925859482553e-07,1.111943243052128556e-03,1.111943271319724069e-03,1.227796883034428530e-03,1.448639903391366534e-03
-3.182199999999999918e+01,1.112010399259778098e-03,-2.507494752023817873e-07,1.112010399259778098e-03,1.112010427530781042e-03,1.227858890001270239e-03,1.448329727740709644e-03
-3.182100000000000151e+01,1.112077561551859210e-03,-2.507721605551051747e-07,1.112077561551859210e-03,1.112077589826270018e-03,1.227929525214633069e-03,1.444879948320462997e-03
-3.182000000000000028e+01,1.112144729929086164e-03,-2.507948486445227696e-07,1.112144729929086164e-03,1.112144758206905486e-03,1.227991544063937674e-03,1.444569529671545704e-03
-3.181899999999999906e+01,1.112211904392201422e-03,-2.508175394710565005e-07,1.112211904392201422e-03,1.112211932673429476e-03,1.228062201346921591e-03,1.441162784004198973e-03
-3.181800000000000139e+01,1.112279084941948312e-03,-2.508402330351172842e-07,1.112279084941948312e-03,1.112279113226585965e-03,1.228124232083509888e-03,1.440852124913975059e-03
-3.181700000000000017e+01,1.112346271579054986e-03,-2.508629293371137082e-07,1.112346271579054986e-03,1.112346299867102671e-03,1.228194911224554089e-03,1.437487470549551677e-03
-3.181599999999999895e+01,1.112413464304254362e-03,-2.508856283774642067e-07,1.112413464304254362e-03,1.112413492595712297e-03,1.228256953853939897e-03,1.437176573512241899e-03
-3.181500000000000128e+01,1.112480663118278496e-03,-2.509083301565758851e-07,1.112480663118278496e-03,1.112480691413147548e-03,1.228327654653672395e-03,1.433853098583568950e-03
-3.181400000000000006e+01,1.112547868021885895e-03,-2.509310346748660128e-07,1.112547868021885895e-03,1.112547896320166497e-03,1.228389709177023616e-03,1.433541966047402211e-03
-3.181299999999999883e+01,1.112615079015776953e-03,-2.509537419327476244e-07,1.112615079015776953e-03,1.112615107317469539e-03,1.228460431442815297e-03,1.430258787973017788e-03
-3.181200000000000117e+01,1.112682296100719285e-03,-2.509764519306329072e-07,1.112682296100719285e-03,1.112682324405824506e-03,1.228522497866272418e-03,1.429947422329577765e-03
-3.181099999999999994e+01,1.112749519277434970e-03,-2.509991646689350015e-07,1.112749519277434970e-03,1.112749547585953043e-03,1.228593241404749535e-03,1.426703686572693315e-03
-3.180999999999999872e+01,1.112816748546676879e-03,-2.510218801480687418e-07,1.112816748546676879e-03,1.112816776858608454e-03,1.228655319732452908e-03,1.426392090161762022e-03
-3.180900000000000105e+01,1.112883983909153645e-03,-2.510445983684440920e-07,1.112883983909153645e-03,1.112884012224499373e-03,1.228726084363741117e-03,1.423186969056013280e-03
-3.180799999999999983e+01,1.112951225365601225e-03,-2.510673193304781099e-07,1.112951225365601225e-03,1.112951253684361539e-03,1.228788174595391285e-03,1.422875144166633587e-03
-3.180699999999999861e+01,1.113018472916793740e-03,-2.510900430345826654e-07,1.113018472916793740e-03,1.113018501238969291e-03,1.228858960145924346e-03,1.419707835795138698e-03
-3.180600000000000094e+01,1.113085726563433752e-03,-2.511127694811728045e-07,1.113085726563433752e-03,1.113085754889024974e-03,1.228921062287299457e-03,1.419395784673850363e-03
-3.180499999999999972e+01,1.113152986306264591e-03,-2.511354986706614558e-07,1.113152986306264591e-03,1.113153014635271916e-03,1.228991868581840591e-03,1.416265511819069650e-03
-3.180399999999999849e+01,1.113220252146027416e-03,-2.511582306034641949e-07,1.113220252146027416e-03,1.113220280478451280e-03,1.229053982636504850e-03,1.415953236661754390e-03
-3.180300000000000082e+01,1.113287524083460787e-03,-2.511809652799913033e-07,1.113287524083460787e-03,1.113287552419301839e-03,1.229124809512180221e-03,1.412859245800308526e-03
-3.180199999999999960e+01,1.113354802119291553e-03,-2.512037027006587801e-07,1.113354802119291553e-03,1.113354830458550227e-03,1.229186935484551319e-03,1.412546748757453376e-03
-3.180099999999999838e+01,1.113422086254273018e-03,-2.512264428658840007e-07,1.113422086254273018e-03,1.113422114596949964e-03,1.229257782778449791e-03,1.409488309107065655e-03
-3.180000000000000071e+01,1.113489376489137234e-03,-2.512491857760736470e-07,1.113489376489137234e-03,1.113489404835232887e-03,1.229319920670726490e-03,1.409175592286328847e-03
-3.179899999999999949e+01,1.113556672824616255e-03,-2.512719314316464707e-07,1.113556672824616255e-03,1.113556701174131264e-03,1.229390788227367184e-03,1.406151994899835708e-03
-3.179799999999999827e+01,1.113623975261437797e-03,-2.512946798330178358e-07,1.113623975261437797e-03,1.113624003614372381e-03,1.229452938044605769e-03,1.405839060369201048e-03
-3.179700000000000060e+01,1.113691283800367741e-03,-2.513174309806014117e-07,1.113691283800367741e-03,1.113691312156722549e-03,1.229523825713114797e-03,1.402849617269031528e-03
-3.179599999999999937e+01,1.113758598442122095e-03,-2.513401848748095979e-07,1.113758598442122095e-03,1.113758626801897777e-03,1.229585987458754574e-03,1.402536467052625975e-03
-3.179500000000000171e+01,1.113825919187432911e-03,-2.513629415160580756e-07,1.113825919187432911e-03,1.113825947550629684e-03,1.229656895093490842e-03,1.399580510422705933e-03
-3.179400000000000048e+01,1.113893246037062600e-03,-2.513857009047617852e-07,1.113893246037062600e-03,1.113893274403681116e-03,1.229719068769734476e-03,1.399267146506632175e-03
-3.179299999999999926e+01,1.113960578991739312e-03,-2.514084630413357727e-07,1.113960578991739312e-03,1.113960607361780221e-03,1.229789996228464318e-03,1.396344027904660671e-03
-3.179200000000000159e+01,1.114027918052186428e-03,-2.514312279261952961e-07,1.114027918052186428e-03,1.114027946425650163e-03,1.229852181839717357e-03,1.396030452231575899e-03
-3.179100000000000037e+01,1.114095263219155082e-03,-2.514539955597525428e-07,1.114095263219155082e-03,1.114095291596042293e-03,1.229923128983930044e-03,1.393139541850255906e-03
-3.178999999999999915e+01,1.114162614493382098e-03,-2.514767659424219236e-07,1.114162614493382098e-03,1.114162642873693220e-03,1.229985326533543540e-03,1.392825756328407117e-03
-3.178900000000000148e+01,1.114229971875609071e-03,-2.514995390746263199e-07,1.114229971875609071e-03,1.114230000259344537e-03,1.230056293227125078e-03,1.389966442285482402e-03
-3.178800000000000026e+01,1.114297335366583232e-03,-2.515223149567675427e-07,1.114297335366583232e-03,1.114297363753743693e-03,1.230118502720040606e-03,1.389652448792148961e-03
-3.178699999999999903e+01,1.114364704967007146e-03,-2.515450935892745084e-07,1.114364704967007146e-03,1.114364733357592818e-03,1.230189488835764207e-03,1.386824136460509602e-03
-3.178600000000000136e+01,1.114432080677661870e-03,-2.515678749725513577e-07,1.114432080677661870e-03,1.114432109071673621e-03,1.230251710273948512e-03,1.386509936827083535e-03
-3.178500000000000014e+01,1.114499462499272953e-03,-2.515906591070193835e-07,1.114499462499272953e-03,1.114499490896710999e-03,1.230322715682516778e-03,1.383712048189013159e-03
-3.178399999999999892e+01,1.114566850432552499e-03,-2.516134459930928908e-07,1.114566850432552499e-03,1.114566878833417709e-03,1.230384949071660402e-03,1.383397644220836368e-03
-3.178300000000000125e+01,1.114634244478278531e-03,-2.516362356311865022e-07,1.114634244478278531e-03,1.114634272882571121e-03,1.230455973652653384e-03,1.380629617259037907e-03
-3.178200000000000003e+01,1.114701644637177032e-03,-2.516590280217179110e-07,1.114701644637177032e-03,1.114701673044897652e-03,1.230518218992360593e-03,1.380315010721549530e-03
-3.178099999999999881e+01,1.114769050909986993e-03,-2.516818231650993044e-07,1.114769050909986993e-03,1.114769079321136077e-03,1.230589262626390935e-03,1.377576298831498540e-03
-3.178000000000000114e+01,1.114836463297431794e-03,-2.517046210617490108e-07,1.114836463297431794e-03,1.114836491712009993e-03,1.230651519922665174e-03,1.377261491461428695e-03
-3.177899999999999991e+01,1.114903881800280352e-03,-2.517274217120785825e-07,1.114903881800280352e-03,1.114903910218287882e-03,1.230722582492508070e-03,1.374551562895415724e-03
-3.177799999999999869e+01,1.114971306419237831e-03,-2.517502251165116417e-07,1.114971306419237831e-03,1.114971334840675560e-03,1.230784851748654421e-03,1.374236556397534200e-03
-3.177700000000000102e+01,1.115038737155065775e-03,-2.517730312754551879e-07,1.115038737155065775e-03,1.115038765579934137e-03,1.230855933142856922e-03,1.371554893726075657e-03
-3.177599999999999980e+01,1.115106174008520957e-03,-2.517958401893304080e-07,1.115106174008520957e-03,1.115106202436820385e-03,1.230918214361954302e-03,1.371239689774352444e-03
-3.177499999999999858e+01,1.115173616980314614e-03,-2.518186518585509719e-07,1.115173616980314614e-03,1.115173645412045758e-03,1.230989314468603109e-03,1.368585789385296566e-03
-3.177400000000000091e+01,1.115241066071195278e-03,-2.518414662835373255e-07,1.115241066071195278e-03,1.115241094506358357e-03,1.231051607653792235e-03,1.368270389621625751e-03
-3.177299999999999969e+01,1.115308521281891535e-03,-2.518642834647016562e-07,1.115308521281891535e-03,1.115308549720487197e-03,1.231122726367891908e-03,1.365643761227328069e-03
-3.177199999999999847e+01,1.115375982613188346e-03,-2.518871034024611278e-07,1.115375982613188346e-03,1.115376011055217243e-03,1.231185031524524185e-03,1.365328167266019466e-03
-3.177100000000000080e+01,1.115443450065761385e-03,-2.519099260972295158e-07,1.115443450065761385e-03,1.115443478511224168e-03,1.231256168740161401e-03,1.362728333436202376e-03
-3.176999999999999957e+01,1.115510923640419903e-03,-2.519327515494288544e-07,1.115510923640419903e-03,1.115510952089317004e-03,1.231318485870831541e-03,1.362412546862149659e-03
-3.176899999999999835e+01,1.115578403337837837e-03,-2.519555797594709076e-07,1.115578403337837837e-03,1.115578431790169474e-03,1.231389641488663022e-03,1.359839042585470580e-03
-3.176800000000000068e+01,1.115645889158803621e-03,-2.519784107277727331e-07,1.115645889158803621e-03,1.115645917614570444e-03,1.231451970595641996e-03,1.359523064956160961e-03
-3.176699999999999946e+01,1.115713381104028925e-03,-2.520012444547554122e-07,1.115713381104028925e-03,1.115713409563231584e-03,1.231523144515528660e-03,1.356975437205117877e-03
-3.176599999999999824e+01,1.115780879174275726e-03,-2.520240809408302852e-07,1.115780879174275726e-03,1.115780907636914872e-03,1.231585485603523423e-03,1.356659270052666720e-03
-3.176500000000000057e+01,1.115848383370288219e-03,-2.520469201864150454e-07,1.115848383370288219e-03,1.115848411836364070e-03,1.231656677731558834e-03,1.354137077380375160e-03
-3.176399999999999935e+01,1.115915893692779812e-03,-2.520697621919291858e-07,1.115915893692779812e-03,1.115915922162293017e-03,1.231719030803472663e-03,1.353820722207547608e-03
-3.176300000000000168e+01,1.115983410142517250e-03,-2.520926069577847878e-07,1.115983410142517250e-03,1.115983438615468244e-03,1.231790241045845145e-03,1.351323534357831398e-03
-3.176200000000000045e+01,1.116050932720242996e-03,-2.521154544844076974e-07,1.116050932720242996e-03,1.116050961196632428e-03,1.231852606105811451e-03,1.351006992641272646e-03
-3.176099999999999923e+01,1.116118461426682598e-03,-2.521383047722060784e-07,1.116118461426682598e-03,1.116118489906510686e-03,1.231923834370350808e-03,1.348534390165873975e-03
-3.176000000000000156e+01,1.116185996262579819e-03,-2.521611578215996359e-07,1.116185996262579819e-03,1.116186024745847430e-03,1.231986211420143563e-03,1.348217663365191199e-03
-3.175900000000000034e+01,1.116253537228682757e-03,-2.521840136330094509e-07,1.116253537228682757e-03,1.116253565715390325e-03,1.232057457620276686e-03,1.345769237276219204e-03
-3.175799999999999912e+01,1.116321084325731273e-03,-2.522068722068471815e-07,1.116321084325731273e-03,1.116321112815879231e-03,1.232119846665477364e-03,1.345452326816457163e-03
-3.175700000000000145e+01,1.116388637554478671e-03,-2.522297335435341207e-07,1.116388637554478671e-03,1.116388666048067453e-03,1.232191110712814019e-03,1.343027678234500139e-03
-3.175600000000000023e+01,1.116456196915651799e-03,-2.522525976434865853e-07,1.116456196915651799e-03,1.116456225412682272e-03,1.232253511754859187e-03,1.342710585520568659e-03
-3.175499999999999901e+01,1.116523762409996588e-03,-2.522754645071204683e-07,1.116523762409996588e-03,1.116523790910468970e-03,1.232324793566940378e-03,1.340309325344994033e-03
-3.175400000000000134e+01,1.116591334038255934e-03,-2.522983341348551570e-07,1.116591334038255934e-03,1.116591362542170658e-03,1.232387206610177253e-03,1.339992051760459336e-03
-3.175300000000000011e+01,1.116658911801175335e-03,-2.523212065271088739e-07,1.116658911801175335e-03,1.116658940308533268e-03,1.232458506104216556e-03,1.337613800354900276e-03
-3.175199999999999889e+01,1.116726495699495950e-03,-2.523440816842984651e-07,1.116726495699495950e-03,1.116726524210297309e-03,1.232520931151830741e-03,1.337296347258624604e-03
-3.175100000000000122e+01,1.116794085733958941e-03,-2.523669596068444824e-07,1.116794085733958941e-03,1.116794114248204593e-03,1.232592248247723612e-03,1.334940734143344812e-03
-3.175000000000000000e+01,1.116861681905315009e-03,-2.523898402951547722e-07,1.116861681905315009e-03,1.116861710423004955e-03,1.232654685303438040e-03,1.334623102872566427e-03
-3.174899999999999878e+01,1.116929284214288401e-03,-2.524127237496606861e-07,1.116929284214288401e-03,1.116929312735423724e-03,1.232726019923978877e-03,1.332289766437996792e-03
-3.174800000000000111e+01,1.116996892661642829e-03,-2.524356099707751526e-07,1.116996892661642829e-03,1.116996921186223747e-03,1.232788468991694074e-03,1.331971958309085234e-03
-3.174699999999999989e+01,1.117064507248119020e-03,-2.524584989589109943e-07,1.117064507248119020e-03,1.117064535776146183e-03,1.232859821058958664e-03,1.329660545526681423e-03
