x[nm]                E_1[eV]              E_2[eV]              E_3[eV]              E_4[eV]              E_5[eV]              E_6[eV]              Psi^2_1[nm^-1]       Psi^2_2[nm^-1]       Psi^2_3[nm^-1]       Psi^2_4[nm^-1]       Psi^2_5[nm^-1]       Psi^2_6[nm^-1]      
8.2920237917592      1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.4482068851384      1.4147996941466      1.4067579170558      1.3629978948601      1.3009744746693      1.2746130665569
8.3799064479186      1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.4483683671137      1.4155504119382      1.4067693540991      1.3652243219913      1.3054612144789      1.2757689045417
8.4633968442558      1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.4485802057436      1.4165140836229      1.4067839780078      1.3679734192388      1.3106795109677      1.2770953540612
8.5427145001525      1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.4488536606857      1.4177326330193      1.4068024009052      1.3713234555083      1.3166856238024      1.2786026361339
8.6180679636999      1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.4492012919769      1.4192516128713      1.4068252846424      1.3753551671785      1.3235311536146      1.2802996800913
8.6896553600291      1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.4496354766494      1.4211132296569      1.4068532344703      1.3801311741889      1.3312219881059      1.2821835131335
8.7576649122373      1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.4501660355225      1.4233461488743      1.4068866460863      1.3856702737511      1.339678972924       1.284229741157
8.8222754362784      1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.4508004899468      1.4259677377283      1.4069257426478      1.3919593700327      1.3487758449322      1.2864030120624
8.8836568111193      1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.4515441916374      1.4289855102183      1.4069705989376      1.3989614071049      1.3583621988975      1.2886631725966
8.9419704253995      1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.4524000230104      1.432396600185       1.4070211354311      1.4066171116375      1.3682716073209      1.2909674378735
8.9973696017656      1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.4533682490603      1.4361878820279      1.407077121996       1.4148480718804      1.3783302785516      1.2932725874706
9.05                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.4544465191504      1.4403366688197      1.4071381900108      1.4235607551668      1.3883654252819      1.2955369892156
9.1                  1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.4556300047743      1.4448118778916      1.4072038511416      1.4326510465096      1.3982127034327      1.2977223083951
9.15                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.4569833992612      1.4498399087732      1.4072773810167      1.4425193993557      1.4082233840701      1.2999029034869
9.2                  1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.4585208333459      1.4554469366484      1.4073590946339      1.4531296660561      1.4182292943311      1.302035444486
9.25                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.4602552134946      1.4616503985383      1.4074491698954      1.464419217927       1.428034061378       1.3040709169424
9.3                  1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.4621975142131      1.4684563997282      1.4075476102824      1.476295448996       1.4374150315814      1.3059554123549
9.35                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.4643559647467      1.4758569387356      1.407654205475       1.4886327455477      1.4461267879696      1.3076313075272
9.4                  1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.4667351394593      1.4838270358633      1.4077684912748      1.5012701871322      1.453906443214       1.3090388568019
9.45                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.4693349689691      1.4923218790563      1.4078897105908      1.5140102724106      1.4604808221979      1.310118201859
9.5                  1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.4721496981888      1.5012741307036      1.4080167776719      1.5266189798458      1.4655755611942      1.3108117793527
9.55                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.4751668275479      1.5105915685488      1.4081482481655      1.5388274744793      1.4689260398394      1.3110670775066
9.6                  1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.4783660845243      1.5201552608601      1.4082822979311      1.5503357534332      1.470289929314       1.3108396598079
