wavelength_nm,Re_chi2_pm_per_V,Im_chi2_pm_per_V,abs_chi2_pm_per_V,paper_interpolated_pm_per_V,paper_normalized,signed_Re_normalized,abs_Re_envelope_normalized,abs_chi2_normalized
739.0,-13.033891904496134,27.271261920789517,30.22588402231429,1785.0,0.4518987341772152,-0.18277638628631565,0.18277638628631565,0.3709122088175058
740.0,-13.781694190276523,27.343659106988166,30.620430893661155,1816.6666666666667,0.459915611814346,-0.19326293937829253,0.19326293937829253,0.37575382904688487
741.0,-14.539203245541787,27.461220675667484,31.07260967496744,1848.3333333333335,0.4679324894514768,-0.20388561207767134,0.20388561207767134,0.38130267024639797
742.0,-15.364417072936439,27.65186609128831,31.633700547385864,1880.0,0.4759493670886076,-0.21545771980956563,0.21545771980956563,0.3881880091394612
743.0,-16.31093678039946,27.90170534327009,32.319526910474025,1911.6666666666667,0.4839662447257384,-0.2287309196294286,0.2287309196294286,0.3966040200991575
744.0,-17.417936428452986,28.18851936947732,33.135738013043074,1943.3333333333335,0.49198312236286923,-0.2442545557600651,0.2442545557600651,0.4066200269987988
745.0,-18.726133019708296,28.489691809761602,34.09296991004167,1975.0,0.5,-0.2625996093521729,0.2625996093521729,0.4183665485233373
746.0,-20.288823276579297,28.775561956962555,35.20893801135241,2006.6666666666667,0.5080168776371308,-0.2845134690134755,0.2845134690134755,0.4320609765546718
747.0,-22.180135691922203,28.996334441670143,36.50679156493032,2038.3333333333335,0.5160337552742615,-0.3110356506571312,0.3110356506571312,0.4479873834688201
748.0,-24.502256165008756,29.05662074178769,38.00852228261178,2070.0,0.5240506329113924,-0.343599123770317,0.343599123770317,0.466415637118345
749.0,-27.38220112428133,28.76120151858337,39.711354184957685,2101.666666666667,0.5320675105485232,-0.3839850603897354,0.3839850603897354,0.48731167250568896
750.0,-30.90927872095254,27.706951807617475,41.50974210374194,2133.3333333333335,0.540084388185654,-0.43344584324681923,0.43344584324681923,0.5093803086049521
751.0,-34.846561727620255,25.16833021204623,42.98520338325093,2165.0,0.5481012658227848,-0.488659003292822,0.488659003292822,0.5274862009521656
752.0,-37.986512728208254,20.5211491724449,43.17513998365337,2196.666666666667,0.5561181434599156,-0.5326910469225227,0.5326910469225227,0.5298169782402193
753.0,-38.623604908000466,14.81153707195302,41.366223981929465,2228.3333333333335,0.5641350210970464,-0.5416250941899795,0.5416250941899795,0.507619148417627
754.0,-37.04243708294129,10.142465536163911,38.40588173959735,2260.0,0.5721518987341772,-0.5194521205843893,0.5194521205843893,0.47129177155253504
755.0,-34.732004188706924,7.044160857403828,35.43913538941569,2291.666666666667,0.580168776371308,-0.4870525442905642,0.4870525442905642,0.43488580767949236
756.0,-32.48144194265811,5.054243018205502,32.87232031909747,2323.3333333333335,0.5881856540084388,-0.4554925438348816,0.4554925438348816,0.4033875379628835
757.0,-30.495042657848167,3.731496345811283,30.722494880507057,2355.0,0.5962025316455696,-0.42763694355373755,0.42763694355373755,0.3770062912998925
758.0,-28.780390032173326,2.810108408334976,28.91725366750129,2386.666666666667,0.6042194092827005,-0.40359209087630504,0.40359209087630504,0.3548535560723623
759.0,-27.29938737119653,2.1398992767085145,27.383128377837004,2418.3333333333335,0.6122362869198312,-0.382823749659636,0.382823749659636,0.3360277774988691
760.0,-26.01056472234214,1.6340966727679003,26.061844698929132,2450.0,0.620253164556962,-0.36475038001320653,0.36475038001320653,0.31981385146592206
761.0,-24.87875117963757,1.2403719328092817,24.909652402031202,2414.0,0.6111392405063291,-0.3488787746016186,0.3488787746016186,0.3056749038834651
762.0,-23.876001210968315,0.9256954597469114,23.893939522614446,2378.0,0.6020253164556961,-0.3348170486823742,0.3348170486823742,0.2932107421288997
763.0,-22.98048724337723,0.6682558808151531,22.990201388097226,2342.0,0.5929113924050633,-0.3222591106493944,0.3222591106493944,0.28212066094487454
764.0,-22.175152898365088,0.4529399748325907,22.17977819290966,2306.0,0.5837974683544304,-0.31096577613257215,0.31096577613257215,0.27217567944550647
765.0,-21.446509480659106,0.2686179504766879,21.44819163722945,2270.0,0.5746835443037974,-0.3007478909640087,0.3007478909640087,0.2631981294387569
766.0,-20.78346853367555,0.10633705227181911,20.783740564656966,2234.0,0.5655696202531645,-0.29144995991336786,0.29144995991336786,0.25504442201378713
767.0,-20.175724563910705,-0.04182494407401504,20.175767916110072,2198.0,0.5564556962025317,-0.28292746736894225,0.28292746736894225,0.24758378073670556
768.0,-19.611268034345354,-0.18199848949939434,19.6121125166341,2162.0,0.5473417721518987,-0.2750120016396246,0.2750120016396246,0.2406669716509166
769.0,-19.076801273178415,-0.31357315284938886,19.07937826394061,2126.0,0.5382278481012658,-0.26751708731073204,0.26751708731073204,0.23412960658217594
770.0,-18.566837431287787,-0.42910471289650765,18.571795364328654,2090.0,0.5291139240506328,-0.2603657814045275,0.2603657814045275,0.22790088240940812
771.0,-18.084345211867273,-0.525972428058206,18.09199239268755,2054.0,0.52,-0.25359971452879065,0.25359971452879065,0.22201305527829024
772.0,-17.63094900798048,-0.6075057286913691,17.64141224880822,2018.0,0.5108860759493671,-0.24724166581167842,0.24724166581167842,0.21648383150795444
773.0,-17.205296219721436,-0.6775340180283028,17.218631488998955,1982.0,0.5017721518987341,-0.24127266752469362,0.24127266752469362,0.2112957435317474
774.0,-16.804985669146,-0.7387837624297097,16.82121710185777,1946.0,0.4926582278481012,-0.23565904755894693,0.23565904755894693,0.2064189350307431
775.0,-16.42755986900907,-0.7930831567133524,16.44669280260745,1910.0,0.4835443037974683,-0.23036634417106228,0.23036634417106228,0.20182301866355895
776.0,-16.07078772175471,-0.8416988247432715,16.092814387461136,1874.0,0.47443037974683544,-0.22536327031709952,0.22536327031709952,0.19748045503439074
777.0,-15.73270733181001,-0.8855506831709387,15.757610224931094,1838.0,0.4653164556962025,-0.22062231401631535,0.22062231401631535,0.19336704957577613
778.0,-15.411604058136096,-0.9253351476248559,15.439358302085838,1802.0,0.45620253164556956,-0.21611943057851593,0.21611943057851593,0.1894616708753283
779.0,-15.105976056955987,-0.9615968393074854,15.136551163151191,1766.0,0.4470886075949367,-0.21183355940412477,0.21183355940412477,0.1857458204252623
780.0,-14.814501533495587,-0.9947722601454543,14.847862726180425,1730.0,0.4379746835443038,-0.20774616475001995,0.20774616475001995,0.18220322541835202
781.0,-14.536010828067734,-1.0252177796383317,14.572120034140159,1694.0,0.42886075949367086,-0.20384084428815,0.20384084428815,0.1788194920957986
782.0,-14.269463359189038,-1.0532284450383533,14.308279935641334,1658.0,0.4197468354430379,-0.20010300577511103,0.20010300577511103,0.1755818195884674
783.0,-14.0139287007538,-1.0790511693322524,14.055409956875978,1622.0,0.41063291139240504,-0.19651960169427857,0.19651960169427857,0.17247876518985159
784.0,-13.768571003323483,-1.1028943235377242,13.812672564078683,1586.0,0.4015189873417721,-0.19307891079301562,0.19307891079301562,0.16950005123532907
785.0,-13.5326360753569,-1.1249349415203456,13.579312124356829,1550.0,0.3924050632911392,-0.18977035692066238,0.18977035692066238,0.16663640509402985
786.0,-13.305440568422254,-1.1453242885930084,13.354644002962333,1538.3333333333333,0.38945147679324893,-0.18658435737100543,0.18658435737100543,0.1638794253777115
787.0,-13.086362820646515,-1.1641922782324323,13.138045346789431,1526.6666666666667,0.38649789029535864,-0.18351219447847894,0.18351219447847894,0.16122146884189326
788.0,-12.874834998314801,-1.1816510573665144,12.928947190518148,1515.0,0.38354430379746834,-0.18054590541853455,0.18054590541853455,0.15865555351763033
789.0,-12.670336239503957,-1.1977979744502318,12.726827586232336,1503.3333333333333,0.38059071729957805,-0.17767818605969982,0.17767818605969982,0.1561752744026961
790.0,-12.472386550441003,-1.212718071243059,12.531205504018402,1491.6666666666667,0.37763713080168776,-0.1749023053712198,0.1749023053712198,0.15377472861373312
791.0,-12.280541239009098,-1.2264861848909094,12.341635284059054,1480.0,0.37468354430379747,-0.17221202736320593,0.17221202736320593,0.1514484473059893
792.0,-12.094385693476456,-1.2391687035982373,12.157701443058443,1468.3333333333333,0.3717299578059072,-0.169601537867902,0.169601537867902,0.1491913319411762
793.0,-11.91353032947795,-1.250824981958614,11.979013650834645,1456.6666666666667,0.3687763713080169,-0.1670653736803856,0.1670653736803856,0.14699859264350923
794.0,-11.73760553405486,-1.2615083872524622,11.80520169603991,1445.0,0.3658227848101266,-0.1645983516580148,0.1645983516580148,0.14486568642233108
795.0,-11.566256429514391,-1.2712669114357453,11.635910250315373,1433.3333333333333,0.3628691983122363,-0.16219549529317884,0.16219549529317884,0.14278825292125497
796.0,-11.3991372570042,-1.2801432386447107,11.47079321213093,1421.6666666666667,0.359915611814346,-0.15985195595324958,0.15985195595324958,0.1407620450094803
797.0,-11.235905131701626,-1.2881740931892807,11.309507355449352,1410.0,0.3569620253164557,-0.15756292530858482,0.15756292530858482,0.13878285084236766
798.0,-11.07621283647674,-1.2953885863453236,11.151704909499976,1398.3333333333333,0.3540084388185654,-0.15532353427689277,0.15532353427689277,0.13684640280529198
799.0,-10.91970018328112,-1.3018050913135377,10.997024533414463,1386.6666666666667,0.3510548523206751,-0.1531287318825818,0.1531287318825818,0.13494826676029673
800.0,-10.765983262784774,-1.307425828784838,10.845079894234786,1375.0,0.3481012658227848,-0.15097313450267016,0.15097313450267016,0.13308370188290536
801.0,-10.614640607505184,-1.3122276944506135,10.695444672783884,1363.3333333333333,0.34514767932489454,-0.14885083183009415,0.14885083183009415,0.13124747666400763
802.0,-10.465194924856535,-1.316146614631648,10.547632280585502,1351.6666666666667,0.3421940928270042,-0.14675513071328583,0.14675513071328583,0.1294336200092138
803.0,-10.317088742951453,-1.3190502855171493,10.40106791563532,1340.0,0.33924050632911396,-0.14467821363328945,0.14467821363328945,0.1276350783256199
804.0,-10.169652594398746,-1.3206893069498231,10.255050177168942,1328.3333333333333,0.3362869198312236,-0.1426106925399819,0.1426106925399819,0.12584324448343626
805.0,-10.022067181775617,-1.3206069410197183,10.10870087047259,1316.6666666666667,0.3333333333333333,-0.14054107829233534,0.14054107829233534,0.12404734185357173
806.0,-9.873332944890027,-1.3179682733837073,9.960910792206544,1305.0,0.330379746835443,-0.13845535389518707,0.13845535389518707,0.12223375902070892
807.0,-9.722303583529019,-1.3112347248792422,9.810327388728185,1293.3333333333335,0.32742616033755273,-0.13633744459419211,0.13633744459419211,0.12038589833434546
808.0,-9.567982773197157,-1.2975746303395799,9.655568044889874,1281.6666666666667,0.32447257383966244,-0.13417337876888757,0.13417337876888757,0.11848679324892138
809.0,-9.41068653968166,-1.2720422415518555,9.496268351960039,1270.0,0.32151898734177214,-0.13196758810029277,0.13196758810029277,0.11653197197967628
810.0,-9.255250650908671,-1.227768004371464,9.336331125431643,1258.3333333333335,0.31856540084388185,-0.1297878853486282,0.1297878853486282,0.11456932731657898
811.0,-9.114975724856858,-1.161853622079764,9.188726043574794,1246.6666666666667,0.31561181434599156,-0.12782078724330434,0.12782078724330434,0.11275801463822045
812.0,-9.004008944135775,-1.0865952208098517,9.069336593156295,1235.0,0.31265822784810127,-0.12626468202725377,0.12626468202725377,0.11129294566847446
813.0,-8.91905970540647,-1.0215063112878124,8.977366048714188,1223.3333333333335,0.309704641350211,-0.12507342503460064,0.12507342503460064,0.11016434351543283
814.0,-8.845901321445208,-0.9732040848896834,8.899275047979584,1211.6666666666667,0.3067510548523207,-0.12404751311627535,0.12404751311627535,0.10920606201240522
815.0,-8.775090980573681,-0.9382032119103286,8.82510322796195,1200.0,0.3037974683544304,-0.12305452818813312,0.12305452818813312,0.1082958741226335
816.0,-8.703048962472732,-0.911806537156019,8.75068296788303,1197.142857142857,0.3030741410488246,-0.12204427124985648,0.12204427124985648,0.10738263753950272
817.0,-8.628820392170947,-0.8906715354049168,8.674666399598646,1194.2857142857142,0.3023508137432188,-0.12100335193440015,0.12100335193440015,0.10644981210987187
818.0,-8.552286188924093,-0.8726626705903018,8.596693503545627,1191.4285714285713,0.301627486437613,-0.1199301003531179,0.1199301003531179,0.1054929799099742
819.0,-8.473501500559859,-0.8563799126671211,8.51666685005407,1188.5714285714287,0.30090415913200724,-0.11882528985296784,0.11882528985296784,0.1045109453468523
820.0,-8.392478765002831,-0.8408189044808968,8.43449324210743,1185.7142857142858,0.30018083182640143,-0.1176890948529896,0.1176890948529896,0.10350256476789253
821.0,-8.309120243822674,-0.8251532121828846,8.349991440108157,1182.857142857143,0.29945750452079567,-0.11652014475127634,0.11652014475127634,0.10246561411971725
822.0,-8.22319743930263,-0.8085798129791759,8.262855283720683,1180.0,0.29873417721518986,-0.11531523528717823,0.11531523528717823,0.10139633640364827
823.0,-8.134346400772658,-0.790179780748174,8.172635771503973,1177.142857142857,0.2980108499095841,-0.11406926272124861,0.11406926272124861,0.10028922176872038
824.0,-8.042078981571585,-0.7687517960449254,8.078738371166487,1174.2857142857142,0.2972875226039783,-0.11277538169345526,0.11277538169345526,0.09913697450489553
825.0,-7.945839896588386,-0.7425685861724158,7.980462378044635,1171.4285714285713,0.2965641952983725,-0.11142580535036292,0.11142580535036292,0.09793099602447625
826.0,-7.845204722776781,-0.7089898618981596,7.877176128953414,1168.5714285714287,0.2958408679927667,-0.1100145819385564,0.1100145819385564,0.09666353497147222
827.0,-7.740487674833066,-0.6638848070603302,7.768905487987875,1165.7142857142858,0.29511754068716095,-0.10854611774183241,0.10854611774183241,0.09533490873308105
828.0,-7.634416136943,-0.6011222783775552,7.658045295346424,1162.857142857143,0.29439421338155514,-0.10705865931226768,0.10705865931226768,0.09397450521627346
829.0,-7.5357440253615335,-0.5138759135824031,7.55324476436003,1160.0,0.2936708860759494,-0.10567496424142861,0.10567496424142861,0.09268846188980817
830.0,-7.462060619533457,-0.40241594765067695,7.472903537749944,1157.142857142857,0.29294755877034356,-0.10464168985606424,0.10464168985606424,0.09170256709185767
831.0,-7.428739660385323,-0.28516677146074076,7.434210989024133,1154.2857142857142,0.2922242314647378,-0.10417442462590003,0.10417442462590003,0.09122775753121506
832.0,-7.429167981984414,-0.18686644526678547,7.431517743564165,1151.4285714285713,0.291500904159132,-0.10418043104935543,0.10418043104935543,0.09119470779074405
833.0,-7.443996375085957,-0.11547871893726783,7.444892031911562,1148.5714285714287,0.29077757685352623,-0.10438837201782379,0.10438837201782379,0.09135882827862235
834.0,-7.460220187561227,-0.06586691653214048,7.460510954190036,1145.7142857142858,0.2900542495479204,-0.10461588117915063,0.10461588117915063,0.09155049344075229
835.0,-7.472873752299058,-0.031093367271463234,7.472938439147513,1142.857142857143,0.28933092224231466,-0.1047933241757143,0.1047933241757143,0.0917029953788998
836.0,-7.480864581447078,-0.006094752183108049,7.480867064181367,1140.0,0.28860759493670884,-0.10490538087265551,0.10490538087265551,0.09180029026106176
837.0,-7.484451071529635,0.012370804020660781,7.48446129517103,1137.142857142857,0.2878842676311031,-0.10495567480646627,0.10495567480646627,0.09184439630455721
838.0,-7.484249636981564,0.026343812688755294,7.4842960006353065,1134.2857142857142,0.28716094032549727,-0.10495285005703307,0.10495285005703307,0.09184236791851214
839.0,-7.480899359987023,0.037132249538896385,7.480991514378965,1131.4285714285713,0.2864376130198915,-0.10490586857777828,0.10490586857777828,0.09180181743219908
840.0,-7.474964339350933,0.04559873743374148,7.475103418644031,1128.5714285714287,0.2857142857142857,-0.10482264081800031,0.10482264081800031,0.09172956258621473
841.0,-7.466916433503471,0.05232944519502383,7.467099798165189,1125.7142857142858,0.28499095840867994,-0.10470978372521868,0.10470978372521868,0.09163134740917797
842.0,-7.457142975655446,0.05773408933338274,7.457366464405415,1122.857142857143,0.2842676311030741,-0.10457272893605264,0.10457272893605264,0.09151190632612045
843.0,-7.445960425256279,0.06210648184205416,7.446219434690967,1120.0,0.28354430379746837,-0.10441591421283715,0.10441591421283715,0.0913751172942401
844.0,-7.4336277420286105,0.06566219388792795,7.433917737691449,1117.142857142857,0.28282097649186255,-0.10424297098988548,0.10424297098988548,0.091224158943347
845.0,-7.420357762373403,0.06856263605045397,7.420674508201892,1114.2857142857142,0.2820976491862568,-0.10405688390666859,0.10405688390666859,0.09106164672374666
846.0,-7.406326384586442,0.07093086223972918,7.406666031504279,1111.4285714285713,0.281374321880651,-0.10386011961360014,0.10386011961360014,0.09088974389270806
847.0,-7.391679834358954,0.07286219704688299,7.392038938846799,1108.5714285714287,0.2806509945750452,-0.10365472865733345,0.10365472865733345,0.090710249812662
848.0,-7.376540374243647,0.07443154326598564,7.376915883177709,1105.7142857142858,0.2799276672694394,-0.10344242554553251,0.10344242554553251,0.09052466960008157
849.0,-7.361010791579408,0.07569850996615986,7.3614000121009315,1102.857142857143,0.27920433996383365,-0.10322465168177006,0.10322465168177006,0.09033426901465728
850.0,-7.34517793957799,0.07671107848346645,7.345578503673163,1100.0,0.27848101265822783,-0.10300262502276217,0.10300262502276217,0.0901401178482783
851.0,-7.32911554695525,0.0775082678590478,7.329525375643887,1100.4,0.27858227848101264,-0.10277737947828411,0.10277737947828411,0.08994312439818192
852.0,-7.312886461620164,0.07812210292482086,7.313303731113106,1100.8,0.27868354430379744,-0.10254979637478638,0.10254979637478638,0.08974406302419125
853.0,-7.296544454641919,0.07857908812191342,7.296967565479225,1101.2,0.27878481012658224,-0.10232062975271863,0.10232062975271863,0.0895435963223936
854.0,-7.280135680638947,0.07890132553802619,7.280563230113723,1101.6,0.2788860759493671,-0.10209052684580275,0.10209052684580275,0.08934229308639528
855.0,-7.263699868002433,0.0791073731767013,7.264130625815417,1102.0,0.2789873417721519,-0.10186004477173057,0.10186004477173057,0.089140642952609
856.0,-7.247271295259996,0.07921291105314338,7.247704182179141,1102.4,0.2790886075949367,-0.10162966422387065,0.10162966422387065,0.08893906841842335
857.0,-7.230879597006302,0.0792312633851277,7.2313136662365585,1102.8,0.2791898734177215,-0.10139980077296445,0.10139980077296445,0.0887379347653122
858.0,-7.214550433102404,0.07917381180439699,7.21498485405574,1103.2,0.2792911392405063,-0.10117081425141736,0.10117081425141736,0.08853755830026383
859.0,-7.19830604746752,0.07905032517092082,7.198740091635279,1103.6,0.2793924050632911,-0.10094301658932679,0.10094301658932679,0.0883382132387053
860.0,-7.182165737159164,0.0788692249437968,7.1825987658135455,1104.0,0.27949367088607596,-0.10071667839246916,0.10071667839246916,0.08814013748319185
861.0,-7.166146248118538,0.07863780030182103,7.166577701599258,1104.4,0.27959493670886076,-0.10049203449190182,0.10049203449190182,0.0879435374991867
862.0,-7.150262110622797,0.0783623837480284,7.15069149899467,1104.8,0.27969620253164557,-0.10026928864806488,0.10026928864806488,0.08774859244833426
863.0,-7.134525924894234,0.07804849539263274,7.134952819789419,1105.2,0.27979746835443037,-0.1000486175559251,0.1000486175559251,0.0875554577078059
864.0,-7.118948605289635,0.0777009622247513,7.119372632773613,1105.6,0.27989873417721517,-0.09983017426928303,0.09983017426928303,0.08736426787939407
865.0,-7.103539589898237,0.07732401727246449,7.1039604242210395,1106.0,0.27999999999999997,-0.09961409113999926,0.09961409113999926,0.08717513937242398
866.0,-7.088307021114919,0.07692138248482498,7.088724379228638,1106.4,0.28010126582278483,-0.09940048235020163,0.09940048235020163,0.0869881726290327
867.0,-7.073257901749805,0.07649633835728493,7.073671538490329,1106.8,0.28020253164556963,-0.09918944610143558,0.09918944610143558,0.0868034540479946
868.0,-7.058398230431109,0.0760517826983122,7.058807934276482,1107.2,0.28030379746835443,-0.09898106651344032,0.09898106651344032,0.08662105765337212
869.0,-7.043733119410244,0.07559028045238467,7.044138708740454,1107.6,0.28040506329113923,-0.09877541527614897,0.09877541527614897,0.08644104654629603
870.0,-7.029266897353888,0.07511410611850661,7.029668217147459,1108.0,0.28050632911392404,-0.09857255309115846,0.09857255309115846,0.0862634741717223
871.0,-7.015003199281532,0.07462528000838578,7.015400118193292,1108.4,0.28060759493670884,-0.0983725309329384,0.0983725309329384,0.08608838542676417
872.0,-7.000945045458398,0.07412559935550436,7.001337453230511,1108.8,0.2807088607594937,-0.09817539115515928,0.09817539115515928,0.08591581763290394
873.0,-6.987094910767641,0.07361666510131759,6.9874827159325195,1109.2,0.2808101265822785,-0.09798116846351013,0.09798116846351013,0.08574580139086482
874.0,-6.973454785849855,0.0730999050370276,6.973837913689181,1109.6,0.2809113924050633,-0.09778989077306781,0.09778989077306781,0.08557836133401757
875.0,-6.960026231102302,0.07257659386066465,6.960404621831157,1110.0,0.2810126582278481,-0.09760157996553694,0.09760157996553694,0.08541351679378603
876.0,-6.946810424467929,0.07204787061334912,6.947184031617143,1110.4,0.2811139240506329,-0.09741625255940309,0.09741625255940309,0.08525128238851501
877.0,-6.933808203808511,0.07151475388082819,6.934176992781829,1110.8,0.2812151898734177,-0.09723392030413819,0.09723392030413819,0.08509166854559086
878.0,-6.921020104542524,0.07097815508294307,6.92138405132823,1111.2,0.2813164556962025,-0.09705459070800262,0.09705459070800262,0.08493468196520419
879.0,-6.908446393132667,0.07043889012175178,6.90880548315187,1111.6,0.28141772151898736,-0.09687826750764618,0.09687826750764618,0.08478032603296376
880.0,-6.896087096927336,0.0698976896162803,6.896441324003373,1112.0,0.28151898734177216,-0.09670495108657985,0.09670495108657985,0.08462860118757778
881.0,-6.88394203079192,0.06935520791658965,6.8842913962272645,1112.4,0.28162025316455697,-0.0965346388486309,0.0965346388486309,0.08447950524897488
882.0,-6.872010820907649,0.06881203106055883,6.872355332656373,1112.8,0.28172151898734177,-0.09636732555167786,0.09636732555167786,0.08433303371152052
883.0,-6.860292926066396,0.06826868381241487,6.860632597991684,1113.2,0.28182278481012657,-0.09620300360627118,0.09620300360627118,0.08418918000637655
884.0,-6.848787656747351,0.06772563590167785,6.849122507954808,1113.6,0.28192405063291137,-0.09604166334314836,0.09604166334314836,0.08404793573652777
885.0,-6.837494192225364,0.06718330756410758,6.83782424646399,1114.0,0.28202531645569623,-0.09588329325314711,0.09588329325314711,0.08390929088755451
886.0,-6.8264115959295,0.06664207447187326,6.826736881053103,1114.4,0.28212658227848103,-0.09572788020258088,0.09572788020258088,0.08377323401684453
887.0,-6.8155388292435335,0.0661022721280423,6.815859376726225,1114.8,0.28222784810126583,-0.09557540962676542,0.09557540962676542,0.08363975242360723
888.0,-6.804874763916865,0.06556419979021422,6.805190608416985,1115.2,0.28232911392405063,-0.095425865704059,0.095425865704059,0.08350883230176659
889.0,-6.794418193234337,0.06502812397940327,6.794729372201813,1115.6,0.28243037974683544,-0.09527923151249873,0.09527923151249873,0.08338045887756279
890.0,-6.784167842075837,0.06449428162285309,6.784474395398509,1116.0,0.28253164556962024,-0.09513548917086781,0.09513548917086781,0.08325461653347527
891.0,-6.774122375981523,0.06396288287311427,6.7744243456665005,1116.4,0.2826329113924051,-0.09499461996581884,0.09499461996581884,0.08313128891989503
892.0,-6.764280409325207,0.06343411364029106,6.764577839211706,1116.8,0.2827341772151899,-0.09485660446649043,0.09485660446649043,0.08301045905580944
893.0,-6.75464051268684,0.06290813786969243,6.754933448187375,1117.2,0.2828354430379747,-0.09472142262789265,0.09472142262789265,0.08289210941962033
894.0,-6.745201219505021,0.062385099593113634,6.745489707372124,1117.6,0.2829367088607595,-0.09458905388419649,0.09458905388419649,0.08277622203109271
895.0,-6.735961032081399,0.06186512477850591,6.736245120197377,1118.0,0.2830379746835443,-0.0944594772329343,0.0944594772329343,0.08266277852531932
896.0,-6.7269184270011735,0.061348322999797054,6.727198164188627,1118.4,0.2831392405063291,-0.09433267131101256,0.09433267131101256,0.08255176021949233
897.0,-6.718071860026953,0.06083478894603071,6.718347295878066,1118.8,0.28324050632911396,-0.09420861446333914,0.09420861446333914,0.08244314817318793
898.0,-6.709419770517143,0.060324603786732114,6.709690955239917,1119.2,0.28334177215189876,-0.09408728480478311,0.09408728480478311,0.08233692324279376
899.0,-6.700960585414743,0.05981783640844906,6.701227569694562,1119.6,0.28344303797468356,-0.09396866027611026,0.09396866027611026,0.08223306613064497
900.0,-6.692692722847554,0.059314544535699426,6.692955557722619,1120.0,0.28354430379746837,-0.09385271869446944,0.09385271869446944,0.08213155742937381
901.0,-6.684614595376783,0.05881477574806249,6.6848733321260925,1122.0,0.28405063291139243,-0.09373943779894825,0.09373943779894825,0.08203237766192827
902.0,-6.676724612927063,0.05831856840383754,6.676979302969773,1124.0,0.28455696202531644,-0.09362879529166117,0.09362879529166117,0.08193550731766708
903.0,-6.669021185427802,0.057825952479547055,6.66927188023288,1126.0,0.2850632911392405,-0.09352076887478963,0.09352076887478963,0.0818409268848989
904.0,-6.661502725192635,0.05733695033354493,6.66174947619786,1128.0,0.28556962025316457,-0.0934153362839495,0.0934153362839495,0.08174861688019608
905.0,-6.654167649061233,0.05685157740110625,6.654410507600662,1130.0,0.28607594936708863,-0.09331247531822598,0.09331247531822598,0.08165855787478139
906.0,-6.647014380325287,0.05636984282758594,6.647253397564408,1132.0,0.28658227848101264,-0.09321216386718194,0.09321216386718194,0.08157073051825686
907.0,-6.640041350458453,0.05589175004554245,6.640276577336313,1134.0,0.2870886075949367,-0.09311437993511734,0.09311437993511734,0.08148511555991801
908.0,-6.6332470006680655,0.055417297301109295,6.633478487845728,1136.0,0.28759493670886077,-0.09301910166282909,0.09301910166282909,0.08140169386787319
909.0,-6.62662978328481,0.054946478134350746,6.626857581099555,1138.0,0.28810126582278484,-0.09292630734709864,0.09292630734709864,0.08132044644616719
910.0,-6.620188163004959,0.054479281817861956,6.620412321429713,1140.0,0.28860759493670884,-0.09283597545811208,0.09283597545811208,0.0812413544500893
911.0,-6.613920617998529,0.05401569375743733,6.614141186606023,1142.0,0.2891139240506329,-0.09274808465500001,0.09274808465500001,0.08116439919982996
912.0,-6.60782564089531,0.05355569585825606,6.608042668826554,1144.0,0.289620253164557,-0.09266261379966478,0.09266261379966478,0.08108956219263355
913.0,-6.601901739659748,0.053099266859689784,6.602115275596409,1146.0,0.29012658227848104,-0.09257954196904912,0.09257954196904912,0.08101682511358237
914.0,-6.5961474383646745,0.05264638264153609,6.5963575305050055,1148.0,0.29063291139240505,-0.09249884846598627,0.09249884846598627,0.08094616984513484
915.0,-6.590561277872825,0.05219701650420935,6.590767973910827,1150.0,0.2911392405063291,-0.09242051282875705,0.09242051282875705,0.08087757847552834
916.0,-6.5851418164345,0.05175113942517851,6.585345163542004,1152.0,0.2916455696202532,-0.09234451483947087,0.09234451483947087,0.08081103330614922
917.0,-6.57988763020875,0.051308720293724464,6.580087675020167,1154.0,0.29215189873417724,-0.09227083453137451,0.09227083453137451,0.08074651685796105
918.0,-6.574797313714995,0.05086972612589357,6.574994102314467,1156.0,0.29265822784810125,-0.09219945219518517,0.09219945219518517,0.08068401187707616
919.0,-6.569869480221322,0.050434122261351126,6.570063058132079,1158.0,0.2931645569620253,-0.09213034838453568,0.09213034838453568,0.0806235013395476
920.0,-6.565102762075028,0.050001872543679146,6.565293174250716,1160.0,0.2936708860759494,-0.09206350392060973,0.09206350392060973,0.08056496845544954
921.0,-6.560495810980745,0.049572939485523514,6.560683101798557,1162.0,0.29417721518987344,-0.09199889989604203,0.09199889989604203,0.0805083966723124
922.0,-6.5560472982308236,0.049147284419866176,6.556231511486269,1164.0,0.29468354430379745,-0.09193651767814909,0.09193651767814909,0.08045376967796998
923.0,-6.551755914892233,0.0487248676385846,6.551937093795374,1166.0,0.2951898734177215,-0.09187633891155012,0.09187633891155012,0.0804010714028711
924.0,-6.54762037195409,0.04830564851935689,6.547798559127113,1168.0,0.2956962025316456,-0.09181834552023582,0.09181834552023582,0.08035028602190625
925.0,-6.543639400439293,0.04788958564187611,6.543814637915293,1170.0,0.29620253164556964,-0.09176251970913389,0.09176251970913389,0.08030139795579246
926.0,-6.539811751483653,0.04747663689425428,6.539984080706502,1172.0,0.29670886075949365,-0.09170884396521867,0.09170884396521867,0.08025439187205755
927.0,-6.536136196385538,0.047066759570418566,6.536305658210734,1174.0,0.2972151898734177,-0.0916573010582073,0.0916573010582073,0.08020925268566148
