wavelength_nm,photon_energy_eV,chi2_raw_real_pm_per_V,chi2_raw_imag_pm_per_V,chi2_raw_abs_pm_per_V,chi2_scaled_abs_pm_per_V
1662.000000,0.74599397352587238,7.6274537053014928,0.1821923355192078,7.6296293536212767,301.20569378872443
1663.000000,0.74554539025856881,7.6105099990998921,0.13572494069197999,7.6117201542046509,300.4986669351951
1664.000000,0.74509734615384615,7.5990758406084407,0.095227945156845864,7.599672492473454,300.02304431421493
1665.000000,0.74464984024024017,7.5908504818916747,0.060934045038917535,7.5910950459258428,299.68442029742931
1666.000000,0.74420287154861942,7.5840760091123665,0.032329801466390348,7.5841449173955411,299.41004022090607
1667.000000,0.74375643911217748,7.5775918934952058,0.0086014541796658964,7.5775967753225206,299.15152993361477
1668.000000,0.74331054196642676,7.5707104829587166,-0.011094052635828393,7.5707186115179903,298.87999091058828
1669.000000,0.74286517914919104,7.5630650899744962,-0.027508238864068661,7.5631151160349495,298.57981694065603
1670.000000,0.74242034970059878,7.5544888311431606,-0.04126652128186771,7.5546015398328885,298.24371442404447
1671.000000,0.74197605266307598,7.544932258591909,-0.052872624043703437,7.5451175140692186,297.86930009437589
1672.000000,0.74153228708133967,7.5344115647904841,-0.062726513133831582,7.534672669937196,297.45695417591935
1673.000000,0.74108905200239084,7.522977385432922,-0.071144442640973388,7.5233137827325702,297.00852328333445
1674.000000,0.74064634647550776,7.5106965270500812,-0.078376840881356921,7.5111054612905486,296.52655807119805
1675.000000,0.74020416955223878,7.4976415210076555,-0.084622929507750175,7.4981190586530744,296.01387544469748
1676.000000,0.73976252028639611,7.4838848268811109,-0.090042200767931457,7.4844264776895537,295.47331401533819
1677.000000,0.73932139773404881,7.4694957646456723,-0.094763261545218025,7.4700968570560269,294.90760326785579
1678.000000,0.73888080095351605,7.4545390311661235,-0.098890597981493703,7.455194934912722,294.31929896237483
1679.000000,0.73844072900536029,7.4390741234442554,-0.10250974376463809,7.4397803772466711,293.71075661764797
1680.000000,0.73800118095238088,7.4231552689583991,-0.10569123872171096,7.4239076492779308,293.08412643437771
1681.000000,0.73756215585960727,7.4068316281884599,-0.1084936749672943,7.4076261815672648,292.4413598528842
1682.000000,0.73712365279429248,7.3901476321036688,-0.11096605471760397,7.390980685239751,291.78422199763475
1683.000000,0.73668567082590608,7.3731433753703355,-0.11314962727990889,7.3740115318543582,291.11430667389379
1684.000000,0.7362482090261282,7.3558550204673585,-0.11507933010634291,7.3567551498165669,290.43305201746563
1685.000000,0.73581126646884265,7.3383151883129827,-0.11678492713165635,7.3392444108525323,289.7417557520825
1686.000000,0.73537484223013039,7.3205533230497073,-0.11829191421114767,7.3215089928635511,289.04158951432572
1687.000000,0.73493893538826316,7.3025960256614768,-0.11962224419591429,7.3035757129856105,288.33361200228853
1688.000000,0.73450354502369664,7.284467355115563,-0.12079491140065973,7.2854688290023333,287.6187808748831
1689.000000,0.73406867021906452,7.2661890979379606,-0.12182642572922679,7.267210309671686,286.89796342391043
1690.000000,0.73363431005917157,7.2477810082729777,-0.12273119964350841,7.2488200757949839,286.17194609108424
1691.000000,0.73320046363098756,7.2292610209872628,-0.12352186585110572,7.2303162144479645,285.44144292553347
1692.000000,0.73276713002364058,7.2106454405218185,-0.12420953958081191,7.2117151689900343,284.70710308506767
1693.000000,0.73233430832841107,7.1919491081354101,-0.12480403627409779,7.1930319074420934,283.96951748346669
1694.000000,0.73190199763872488,7.1731855500155959,-0.12531405319849617,7.1742800716783837,283.22922468033869
1695.000000,0.73147019705014749,7.1543671085175902,-0.12574732170453873,7.1554721096762171,282.48671610213023
1696.000000,0.73103890566037733,7.1355050585601187,-0.12611073546869561,7.1366193928454313,281.7424406741078
1697.000000,0.73060812256923979,7.116609710979775,-0.12641045899239192,7.1177323202375566,280.99680893437016
1698.000000,0.7301778468786807,7.0976905044321965,-0.12665201978848536,7.0988204112249154,280.25019669267363
1699.000000,0.7297480776927604,7.0787560872332502,-0.12684038702707226,7.0798923880467974,279.50294828922284
1700.000000,0.72931881411764699,7.0598143903587447,-0.12698003889095263,7.0609562494461864,278.7553795017339
1701.000000,0.72889005526161077,7.0408726926666425,-0.12707502047649455,7.0420193364664883,278.00778014298396
1702.000000,0.72846180023501761,7.0219376792693051,-0.12712899374446282,7.0230883913412674,277.26041638568546
1703.000000,0.72803404815032291,7.0030154938652531,-0.12714528075940043,7.0041696102918714,276.513532846852
1704.000000,0.72760679812206563,6.9841117857357595,-0.12712690124162024,6.98526869094328,275.76735445970195
1705.000000,0.72718004926686208,6.9652317520224347,-0.12707660528201958,6.9663908749790595,275.02208815760827
1706.000000,0.72675380070339968,6.9463801758237178,-0.12699690192835272,6.9475409865776347,274.27792439150124
1707.000000,0.72632805155243108,6.9275614605807663,-0.12689008423592502,6.9287234671042626,273.53503849945338
1708.000000,0.72590280093676807,6.9087796611649743,-0.12675825128068272,6.9099424064744968,272.79359194485869
1709.000000,0.72547804798127558,6.8900385120281173,-0.12660332755438689,6.8912015715532862,272.05373343758487
1710.000000,0.72505379181286544,6.8713414527327252,-0.12642708009680842,6.8725044319101674,271.31559995074684
1711.000000,0.72463003156049088,6.8526916511416145,-0.12623113366610855,6.8538541832119986,270.57931764421534
1712.000000,0.72420676635514014,6.8340920245124996,-0.12601698420374161,6.835253768501441,269.84500270465782
1713.000000,0.72378399532983062,6.815545258714689,-0.1257860108127698,6.8167058975801842,269.11276211075671
1714.000000,0.72336171761960322,6.7970538257595923,-0.12553948643700294,6.7982130646904544,268.38269433124833
1715.000000,0.72293993236151599,6.7786199998148344,-0.1252785874019442,6.7797775646661957,267.65488996254544
1716.000000,0.72251863869463862,6.7602458718525744,-0.12500440195616086,6.7614015077059433,266.92943231194715
1717.000000,0.72209783576004649,6.7419333630656535,-0.124717937932775,6.7430868329022706,266.2063979317598
1718.000000,0.72167752270081487,6.7236842371707013,-0.1244201296346972,6.7248353206480882,265.4858571090781
1719.000000,0.72125769866201273,6.7055001117039899,-0.12411184403354729,6.7066486040265767,264.76787431544199
1720.000000,0.72083836279069757,6.6873824684049188,-0.12379388636048561,6.688528179280528,264.05250862014907
